geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
28375,-20.9333186791225,-41.86486775632831,varre-sai,RJ
28435,-21.625645496895352,-41.98519583710767,tres irmaos,RJ
28470,-22.941631758134374,-43.04196689334891,santo antonio de padua,RJ
28470,-21.657847328110673,-42.34168453133593,santo antônio de pádua,RJ
28500,-21.99969817411518,-42.36876285670367,cantagalo,RJ
28570,-21.76289959853458,-42.17757994594161,itaocara,RJ
28613,-22.297072061881607,-42.529978330547195,nova friburgo,RJ
28623,-22.309390273999632,-42.54064607103966,nova friburgo,RJ
28640,-21.94264343251468,-42.602697278470956,carmo,RJ
28735,-22.11727069036191,-41.466101503719294,quissama,RJ
28735,-22.11591513147764,-41.486735688790404,quissamã,RJ
28892,-22.453325633344427,-41.86866809430691,rio das ostras,RJ
28990,-22.936253784250663,-42.47642060765428,saquarema,RJ
28993,-22.898992738769092,-42.47410089147533,bacaxa,RJ
28993,-22.897623017533686,-42.47416898392744,bacaxa (saquarema) - distrito,RJ
28993,-22.89653216123114,-42.47038762979228,saquarema,RJ
29031,-20.29653462547841,-40.346341559525705,vitoria,ES
29031,-20.28157026920847,-40.33017427968581,vitória,ES
29055,-20.311146079997254,-40.29605265349266,vitoria,ES
29055,-20.310194739297735,-40.293296178537744,vitória,ES
29057,-20.304175387760214,-40.28291065849146,vitoria,ES
29057,-20.296942825367413,-40.29673396904814,vitória,ES
29102,-20.447036999999995,-40.34958299999999,vila velha,ES
29122,-20.434745130142485,-40.35010507488066,vila velha,ES
29154,-20.336394885162267,-40.39751301732308,cariacica,ES
29160,-20.25343834609617,-40.26353569288482,serra,ES
29185,-20.03782866174987,-40.18956204982735,fundao,ES
29185,-19.936811380070502,-40.406817705867006,fundão,ES
29280,-20.798580048406595,-40.810568835336916,iconha,ES
29300,-20.852199183557946,-41.11345258159276,cachoeiro de itapemirim,ES
29304,-20.911732981999933,-41.11879499999998,cachoeiro de itapemirim,ES
29338,-20.911140356525824,-40.785968515194625,itaipava,ES
29338,-20.894573035914636,-40.77624130044643,itapemirim,ES
29400,-21.069694360691393,-41.3565743714896,mimoso do sul,ES
29600,-20.093964595077995,-41.118706149149475,afonso claudio,ES
29600,-20.155009039781156,-41.09973436567592,afonso cláudio,ES
29845,-18.548693999999998,-40.301655749999995,boa esperanca,ES
29845,-18.543594017569934,-40.29937724328673,boa esperança,ES
30120,-19.921938549252772,-43.93241541672923,belo horizonte,MG
30130,-19.949367988146207,-43.919911967402065,belo horizonte,MG
30150,-19.938920437965272,-43.92889013434121,belo horizonte,MG
30190,-19.933735306134224,-43.9522568860581,belo horizonte,MG
30220,-20.014820493606905,-44.03042804143212,belo horizonte,MG
30260,-19.933760846317693,-43.91090407818278,belo horizonte,MG
30315,-19.961123026990947,-43.929354768609386,belo horizonte,MG
30350,-19.966599594402943,-43.952531875522354,belo horizonte,MG
30380,-19.953564987158956,-43.949657188030265,belo horizonte,MG
30411,-19.998358480437393,-43.98423620107912,belo horizonte,MG
30421,-19.987567014947338,-44.05063913503982,belo horizonte,MG
30441,-19.947540866495498,-43.9612722865716,belo horizonte,MG
30494,-19.970507682757276,-43.95888723576096,belo horizonte,MG
30516,-19.987258630590308,-44.03639931502103,belo horizonte,MG
30550,-19.97034431574691,-44.016892669734624,belo horizonte,MG
30626,-20.00816744379366,-44.01154017860233,belo horizonte,MG
30660,-19.993795081337527,-44.02608522661436,belo horizonte,MG
30668,-20.01592749742551,-44.03795983317266,belo horizonte,MG
30775,-19.903718655913124,-43.97181295900543,belo horizonte,MG
31130,-19.93913465667379,-43.93314165987645,belo horizonte,MG
31140,-19.90301458728148,-43.932164233279444,belo horizonte,MG
31210,-19.91358949209415,-43.951147176524856,belo horizonte,MG
31255,-19.977907171805768,-44.014869893520405,belo horizonte,MG
31365,-19.874383669715538,-44.00257044295693,belo horizonte,MG
31720,-19.841509703955,-43.949346506205146,belo horizonte,MG
31741,-19.914671309166007,-43.88562748910592,belo horizonte,MG
31744,-20.00490155508116,-44.01615460075591,belo horizonte,MG
31870,-19.91522018487644,-43.92903422906542,belo horizonte,MG
31910,-19.941458567286883,-43.99041191634003,belo horizonte,MG
32010,-19.943151504997775,-44.07073108106226,contagem,MG
32013,-19.95509203074444,-44.03282059392536,contagem,MG
32071,-19.930681397630355,-44.071751038751025,contagem,MG
32400,-20.05017701997279,-44.05240630601166,ibirite,MG
32400,-20.029456213764885,-44.057984550163916,ibirité,MG
33115,-19.800509337668892,-43.92000728493874,santa luzia,MG
33400,-19.808667729332065,-43.99967160689627,lagoa santa,MG
33600,-19.65325627546788,-44.05533806138909,pedro leopoldo,MG
33913,-19.794747480164848,-44.02100342913147,ribeirao das neves,MG
33913,-19.784318998472163,-44.02063495131004,ribeirão das neves,MG
33936,-19.825015880326532,-44.011672409479594,ribeirao das neves,MG
34535,-19.91374361524554,-43.82182959173742,sabara,MG
34535,-19.91374361524554,-43.82182959173742,sabará,MG
34545,-19.895721556633625,-43.838324438342575,sabara,MG
34545,-19.891817604595023,-43.83196725944732,sabará,MG
35053,-18.909681203925935,-41.957565675461716,governador valadares,MG
35160,-19.515913983899843,-42.56269634318196,ipatinga,MG
35162,-19.48754255759131,-42.58167224562871,ipatinga,MG
35170,-19.531779771744386,-42.62675534972553,coronel fabriciano,MG
35171,-19.536852407359913,-42.597486333294476,coronel fabriciano,MG
35180,-19.568575275386685,-42.65802173157216,timoteo,MG
35180,-19.560757937522528,-42.6511749921903,timóteo,MG
35190,-19.444226386630085,-42.20708258095679,iapu,MG
35290,-18.79359868202999,-40.987561798549855,mantena,MG
35300,-19.802082814976853,-42.13748871252166,caratinga,MG
35338,-19.66527999999994,-42.022779999999955,ubaporanga,MG
35360,-20.176317245867068,-42.52936012917838,sao pedro dos ferros,MG
35360,-20.16977652667621,-42.52030343465407,são pedro dos ferros,MG
35400,-20.5341929390327,-43.55381471062553,ouro preto,MG
35476,-20.473367031329076,-44.232825807488496,piedade dos gerais,MG
35500,-20.176276153568544,-44.86900166827572,divinopolis,MG
35500,-20.175507076283704,-44.869835044168546,divinópolis,MG
35502,-20.175171641984907,-44.90770264226701,divinopolis,MG
35502,-20.1659641777482,-44.84243237619193,divinópolis,MG
35503,-20.187332999999995,-44.80619849999998,divinopolis,MG
35503,-20.14219925519158,-44.920046198619545,divinópolis,MG
35530,-20.456827006027403,-44.77651242988412,claudio,MG
35530,-20.457865534854044,-44.7757736780389,cláudio,MG
35547,-20.570829626349916,-44.87865267647435,carmo da mata,MG
35557,-25.475789444407575,-49.198773063953396,carmo do cajuru,MG
35570,-20.518607999999944,-45.51510499999995,formiga,MG
35603,-19.952232267723506,-45.173094556347806,araujos,MG
35603,-19.9476670206164,-45.16597931546578,araújos,MG
35606,-19.502607604616582,-45.05902779154626,martinho campos,MG
35700,-19.480825656690197,-44.2168011388139,sete lagoas,MG
35701,-19.500168753356213,-44.237636873242636,sete lagoas,MG
35730,-19.582787999999944,-44.16252199999997,capim branco,MG
35770,-19.383950953995726,-44.33261459321628,caetanopolis,MG
35770,-19.308681515834845,-44.425374840244764,caetanópolis,MG
35900,-19.662132765440244,-43.21278999331205,itabira,MG
35901,-19.669494118055713,-43.23698396506304,itabira,MG
35903,-19.71252628697445,-43.31958931770297,itabira,MG
35930,-19.895706111894803,-43.14282928519453,joao monlevade,MG
35930,-19.832308600619456,-43.144671916375714,joão monlevade,MG
35950,-20.1570749054544,-43.300908995206264,alvinopolis,MG
35950,-20.10970370363647,-43.059978118117265,alvinópolis,MG
35970,-19.95422840773966,-43.48040030031899,barao de cocais,MG
35970,-19.95177414367554,-43.48318880132901,barão de cocais,MG
36015,-21.771350382661335,-43.357974409578816,juiz de fora,MG
36016,-21.77451234182502,-43.36007612864903,juiz de fora,MG
36031,-21.808243037191982,-43.34174348265908,juiz de fora,MG
36050,-21.751585376074786,-43.357989745628714,juiz de fora,MG
36081,-21.747619655288812,-43.379786781983974,juiz de fora,MG
36202,-21.231589983874525,-43.74129934624469,barbacena,MG
36240,-21.47470205476753,-43.54510837691469,santos dumont,MG
36255,-21.342551030078507,-43.37679029574744,aracitaba,MG
36305,-21.244613010250912,-44.41436250434353,sao joao del rei,MG
36305,-21.147463543666646,-44.19675958027197,são joão del rei,MG
36400,-20.75257677208237,-43.78062066101166,conselheiro lafaiete,MG
36415,-22.151761151735716,-46.042384212151845,congonhas,MG
36420,-20.540594416368904,-43.710310855961865,ouro branco,MG
36500,-21.137749654368292,-42.94535433495123,uba,MG
36500,-21.128171902600055,-42.94845553021452,ubá,MG
36502,-21.13630810089959,-42.930455414310075,uba,MG
36502,-21.12768426236445,-42.93758843558008,ubá,MG
36660,-21.8980359009168,-42.72574088436813,alem paraiba,MG
36660,-21.890254709059917,-42.71307960092302,além paraíba,MG
36900,-20.27658456244698,-42.052321858249385,manhuacu,MG
36900,-20.276127000000002,-42.055312499999985,manhuaçu,MG
37004,-21.566704452051304,-45.43453763389423,varginha,MG
37026,-21.578640910224255,-45.44223761169112,varginha,MG
37060,-21.584566192924907,-45.42234658348086,varginha,MG
37195,-21.255359801978084,-45.50625155697395,santana da vargem,MG
37200,-21.267978668368155,-44.990942068342214,lavras,MG
37200,-21.242778862340565,-45.003449839027034,lavras mg,MG
37245,-21.492292210855986,-44.63590382055615,carrancas,MG
37410,-21.7254809177305,-45.26179128938966,tres coracoes,MG
37410,-21.722162304649704,-45.260551480742414,três corações,MG
37470,-22.139061032598544,-45.05953425203741,sao lourenco,MG
37470,-22.13356921538886,-45.05452022014179,são lourenço,MG
37478,-22.0618234212931,-45.04703826279553,soledade de minas,MG
37490,-21.903411167605107,-45.58312035207061,sao goncalo do sapucai,MG
37490,-21.902633424014645,-45.583605608947565,são gonçalo do sapucaí,MG
37500,-22.438381660428895,-45.466096579544995,itajuba,MG
37500,-22.426578503513127,-45.45323830070264,itajubá,MG
37503,-22.448303356861665,-45.473327247647774,itajuba,MG
37503,-22.4481393728672,-45.47254240415371,itajubá,MG
37505,-22.42828760550589,-45.45941366834823,itajuba,MG
37505,-22.42844253566442,-45.45950657875364,itajubá,MG
37540,-22.264758521824465,-45.69509702295955,santa rita do sapucai,MG
37540,-22.264733148396683,-45.69504476578091,santa rita do sapucaí,MG
37580,-22.44371143869014,-46.575164969157775,monte siao,MG
37580,-22.438616448317656,-46.56674172385582,monte sião,MG
37590,-22.308618788846307,-46.61812676222138,jacutinga,MG
37640,-22.87441799999999,-46.36586249999999,extrema,MG
37701,-21.807312222399247,-46.5710018411927,pocos de caldas,MG
37701,-21.807312222399247,-46.5710018411927,poços de caldas,MG
37704,-21.812575499999994,-46.569696750000006,pocos de caldas,MG
37704,-21.807272181277416,-46.55181475885176,poços de caldas,MG
37890,-21.382783333846067,-46.5243625975451,muzambinho,MG
37902,-20.740701518157937,-46.60699106935472,passos,MG
37940,-20.87230545051818,-46.395292696788864,alpinopolis,MG
37940,-20.87040540072037,-46.39622776550278,alpinópolis,MG
37950,-20.930369910017863,-46.989441460117604,sao sebastiao do paraiso,MG
37950,-20.930293500929373,-46.99060792524753,são sebastião do paraíso,MG
38015,-19.75258761226844,-47.92194992714525,uberaba,MG
38017,-19.74326847377229,-47.921523543020356,uberaba,MG
38036,-19.77184015237462,-47.91713906050552,uberaba,MG
38055,-19.76095046859579,-47.911838418842514,uberaba,MG
38182,-19.62311027310419,-46.92453037141568,araxa,MG
38182,-19.614505842850427,-46.92329357623037,araxá,MG
38300,-18.994495551326036,-49.47225651613038,ituiutaba,MG
38360,-18.691420725450694,-49.566734138778685,capinopolis,MG
38360,-18.69385999191512,-49.56502097869794,capinópolis,MG
38400,-18.934024499999992,-48.23361225000001,uberlandia,MG
38400,-18.92883162664982,-48.287445270969535,uberlândia,MG
38408,-18.944356159587986,-48.234618948237056,uberlandia,MG
38408,-18.942095862788022,-48.23869801419167,uberlândia,MG
38414,-18.959211,-48.36714525000001,uberlandia,MG
38414,-18.941474241971118,-48.34635079604225,uberlândia,MG
38442,-18.653597461757016,-48.21057982843576,araguari,MG
38500,-18.915179654924035,-47.39289155891948,monte carmelo,MG
38550,-18.559995555738272,-46.81572118185789,coromandel,MG
38600,-17.34389110077783,-46.7549421207407,paracatu,MG
38700,-18.61346001261929,-46.52377050757157,patos de minas,MG
38735,-18.964748999999948,-46.67578549999996,cruzeiro da fortaleza,MG
39120,-18.633496499999996,-44.06237325000001,gouvea,MG
39120,-18.562115999999946,-43.85493349999996,gouveia,MG
39401,-16.76148399481899,-43.835779135934246,montes claros,MG
39402,-16.783021418755865,-43.83701091718615,montes claros,MG
39715,-18.47740298440162,-42.30992137861601,virgolandia,MG
39715,-18.476777503356566,-42.31174064213927,virgolândia,MG
39801,-17.86971920452945,-41.488334553394694,teofilo otoni,MG
39801,-17.869217314559034,-41.49655405062996,teófilo otoni,MG
39804,-17.886791879906145,-41.50908302827508,teofilo otoni,MG
39804,-17.868938196673927,-41.517244140696555,teófilo otoni,MG
39860,-17.900822999999946,-40.50565099999997,nanuque,MG
40150,-13.003675581340383,-38.52412081836656,salvador,BA
40290,-13.005877583688704,-38.492232527250515,salvador,BA
40296,-13.006363171285988,-38.492339818694504,salvador,BA
41339,-12.899362500000002,-38.407536,salvador,BA
41810,-13.002900391338235,-38.45259288634656,salvador,BA
41820,-13.00148176978584,-38.4550668977847,salvador,BA
41830,-13.011894129209733,-38.47122001694183,salvador,BA
42700,-12.90423989765877,-38.315004831571564,lauro de freitas,BA
44002,-12.260475196413408,-38.97153581210587,feira de santana,BA
44059,-12.212151776553977,-38.94877763524654,feira de santana,BA
44571,-12.973356,-39.25957274999999,santo antonio de jesus,BA
44571,-12.97035,-39.25633275,santo antônio de jesus,BA
44900,-11.311836826051131,-41.87625815893972,irece,BA
44900,-11.313755696071095,-41.853969447436015,irecê,BA
45208,-13.879672845288828,-40.064399219775936,jequie,BA
45208,-13.879147283393786,-40.0664654097474,jequié,BA
45355,-13.859952312221935,-39.74292818555353,apuarema,BA
45603,-14.79750265423425,-39.26847451670944,itabuna,BA
45606,-14.814241900080807,-39.27069518082404,itabuna,BA
45658,-14.809608399447045,-39.062590128492445,ilheus,BA
45658,-14.795629804742154,-39.05669495875289,ilhéus,BA
45810,-16.59495598277377,-39.09877698128375,porto seguro,BA
45820,-16.390622161462748,-39.593326499999996,eunapolis,BA
45820,-16.390621812972213,-39.593326499999996,eunápolis,BA
45985,-17.564943395394035,-39.73824270777254,teixeira de freitas,BA
46860,-12.887669999999947,-40.118196499999954,iacu,BA
46860,-12.771389089263707,-40.22060944138218,iaçu,BA
46880,-12.542831780167514,-40.30498988348611,itaberaba,BA
48490,-11.801024830565662,-38.350915122091635,inhambupe,BA
48790,-11.067356999999944,-38.82466699999995,tucano,BA
48903,-9.447267256923654,-40.48796179517323,juazeiro,BA
48905,-9.447225274150176,-40.51874765200851,juazeiro,BA
48930,-8.998290799938937,-39.90576121823325,curaca,BA
48930,-8.996360066902517,-39.9063339902467,curaçá,BA
49096,-10.965401629604578,-37.064461345359554,aracaju,SE
49100,-11.022853692676732,-37.20523633461858,sao cristovao,SE
49100,-11.016511322062167,-37.20411610458271,são cristóvão,SE
49500,-10.702397193289789,-37.426220215919834,itabaiana,SE
49680,-10.849452635770763,-37.05717031523113,nossa senhora da gloria,SE
49680,-10.218626931653805,-37.42605480527133,nossa senhora da glória,SE
49945,-10.350897762507705,-36.88368908097436,sao francisco,SE
49945,-10.348940716804625,-36.887934771697864,são francisco,SE
50090,-8.079265812682022,-34.8928378121525,recife,PE
50740,-8.055250533712348,-34.95627499474984,recife,PE
50780,-8.104352345402653,-34.935413674122685,recife,PE
51030,-8.147647696451827,-34.913673450010215,recife,PE
52020,-8.051558165416356,-34.8955537260661,recife,PE
52091,-8.010600350546317,-34.93496844971834,recife,PE
53230,-8.018002532811595,-34.863600484855965,olinda,PE
53635,-7.880460760861174,-34.91140081972612,igarassu,PE
54768,-8.026738051070447,-34.99636829462169,camaragibe,PE
55022,-8.282012877603998,-35.935919297535875,caruaru,PE
55150,-8.341619568002665,-36.41476294096261,belo jardim,PE
55636,-8.242250713228307,-35.46116919386709,cha grande,PE
55636,-8.243312556508561,-35.45965760555788,chã grande,PE
55805,-7.804209009042518,-35.23890131640071,tracunhaem,PE
55805,-7.801861499999996,-35.23929525000001,tracunhaém,PE
55811,-7.844994183479898,-35.25047742514932,carpina,PE
56580,-8.565167999999947,-37.63369249999997,ibimirim,PE
57017,-9.663457243407013,-35.74387819386578,maceio,AL
57017,-9.653234521784306,-35.73839311809684,maceió,AL
57200,-10.295836306922217,-36.57997945938797,penedo,AL
57570,-9.402614390477634,-36.987294053016264,cacimbinhas,AL
58051,-7.1529623957816275,-34.83441042423104,joao pessoa,PB
58051,-7.149451358589645,-34.832524364273795,joão pessoa,PB
58305,-7.149976310430725,-34.92379776165889,bayeux,PB
59042,-5.801293980293155,-35.24305713711117,natal,RN
59054,-5.819450299375316,-35.23790450382006,natal,RN
59056,-5.826002887778933,-35.20703190682349,natal,RN
59091,-5.880448519014345,-35.19611701956261,natal,RN
59129,-5.7496363636049255,-35.26195558181398,natal,RN
59151,-5.893965562787513,-35.19646070967239,parnamirim,RN
59152,-5.900426999999992,-35.198788500000006,parnamirim,RN
59200,-6.2369220555431575,-36.01195887529966,santa cruz,RN
60060,-3.736826006189326,-38.522406386135614,fortaleza,CE
60175,-3.756829500000004,-38.5060275,fortaleza,CE
60347,-3.824666147934782,-38.458278905707026,fortaleza,CE
60426,-3.762415142102841,-38.5596082507646,fortaleza,CE
60743,-3.8113808658635833,-38.535140790509686,fortaleza,CE
60811,-3.829181277411966,-38.58164219035297,fortaleza,CE
60822,-3.8168702550637796,-38.48303726172886,fortaleza,CE
60830,-3.818802394396648,-38.47732119885744,fortaleza,CE
60833,-3.806132437806369,-38.461303095635685,fortaleza,CE
61658,-3.772334999999945,-38.654301499999974,caucaia,CE
61663,-3.78088430675568,-38.65808525110107,caucaia,CE
61760,-3.930617150010578,-38.50377140320741,eusebio,CE
61760,-3.9083848407247186,-38.451840187312236,eusébio,CE
62050,-3.7102242953371287,-40.33547821579733,sobral,CE
62570,-3.0644255072651037,-40.16947318116148,bela cruz,CE
62680,-3.4764419999999454,-39.04563049999996,paracuru,CE
63360,-6.950550433597043,-38.965314457136046,aurora,CE
64006,-5.072284107542752,-42.82081472096025,teresina,PI
64049,-5.081403269884558,-42.76729234265047,teresina,PI
64056,-5.080038560767514,-42.77073945910834,teresina,PI
64770,-9.03009814057905,-42.68782975875582,sao raimundo nonato,PI
64770,-9.031277178170539,-42.687678883627896,são raimundo nonato,PI
64800,-6.843668631537655,-42.89386007065675,floriano,PI
65052,-2.5651346858156967,-44.27095640437999,sao luis,MA
65052,-2.5623835844654024,-44.20415654822098,são luís,MA
65058,-2.603019719401003,-44.198253586733216,sao luis,MA
65058,-2.58979527799994,-44.207524999999976,são luís,MA
65065,-2.559464999999992,-44.25860025,sao luis,MA
65065,-2.4995480502337184,-44.21961783166944,são luís,MA
65110,-2.607232499999995,-44.178441750000005,sao jose de ribamar,MA
65110,-2.5718069999999464,-44.119227499999965,são josé de ribamar,MA
65292,-1.7995776157177565,-46.31335612243206,boa vista do gurupi,MA
65300,-3.6738748802538783,-45.35665347198381,santa ines,MA
65300,-3.8490449999999328,-45.448771963999945,santa inês,MA
65370,-3.7283969999999442,-45.427359499999966,pindare mirim,MA
65370,-3.6130406687636007,-45.341703766203274,pindaré mirim,MA
65370,-3.7283429999999456,-45.42730099999997,pindaré-mirim,MA
65393,-4.327027925118256,-46.45348557856341,buriticupu,MA
65590,-2.937251999999944,-42.95119399999996,barreirinhas,MA
65920,-5.088865560439638,-48.43595435165218,sao pedro da agua branca,MA
65920,-5.083087873105886,-48.429488014447365,são pedro da água branca,MA
66040,-1.4643259941716165,-48.4825260545329,belem,PA
66040,-1.4593555245256118,-48.47754530835592,belém,PA
66093,-1.4582364487949748,-48.495608900673375,belem,PA
66093,-1.446397525536686,-48.469109108576966,belém,PA
66613,-1.4381243298399196,-48.4921843777685,belem,PA
66613,-1.4360638071593712,-48.46646616626343,belém,PA
66620,-1.4622326822990168,-48.47913784153122,belem,PA
66620,-1.3972859789081682,-48.459884108921564,belém,PA
66833,-1.4151926743344787,-48.44980977780849,belem,PA
66833,-1.3711623877214894,-48.44394956593861,belém,PA
67013,-1.4000288718497462,-48.42956675848101,ananindeua,PA
67030,-1.4037723583298458,-48.39119606564139,ananindeua,PA
68005,-2.4724957831454026,-54.69680325836196,santarem,PA
68005,-2.4304299278389805,-54.705602028121646,santarém,PA
68193,-7.961285999999944,-55.174431499999955,novo progresso,PA
68540,-8.288831356890087,-49.27179973576723,conceicao do araguaia,PA
68540,-8.28896085761257,-49.27277776419431,conceição do araguaia,PA
68560,-9.34684496150835,-50.35090495833985,santana do araguaia,PA
68638,-4.790781159556609,-48.06997195811469,rondon do para,PA
68638,-4.7894649467146815,-48.071367435822616,rondon do pará,PA
68780,-0.9542009999999479,-48.08651749999996,vigia,PA
68792,-1.307118562022031,-48.04169270069524,americano,PA
68792,-1.3071067045415337,-48.04110467745786,santa isabel do para,PA
69309,2.8026955111464504,-60.69449017857866,boa vista,RR
69900,-9.993051363381237,-67.80682548422895,rio branco,AC
69912,-10.004751202645044,-67.84919313398112,rio branco,AC
70800,-15.792433412769057,-47.861805995017285,brasilia,DF
70800,-15.792433412769057,-47.861805995017285,brasília,DF
71009,-15.787326571209983,-47.88582780336425,brasilia,DF
71015,-15.826139999999995,-47.98564424999999,brasilia,DF
71015,-15.825499262113878,-47.988239015414955,brasília,DF
71015,-15.824826000000002,-47.986854750000006,guara,DF
71015,-15.822031499999998,-47.988112499999986,guará,DF
71020,-15.822819776830373,-47.97890950789235,brasilia,DF
71020,-15.822059560083682,-47.98034488401232,brasília,DF
71020,-15.821279999999998,-47.978000999999985,guara,DF
71020,-15.818894999999998,-47.97493875000001,guará,DF
71065,-15.845755242248098,-47.976736448126104,brasilia,DF
71065,-15.844605814273248,-47.97083379287307,brasília,DF
71065,-15.843680999999997,-47.972076749999985,guara,DF
71070,-15.853267069096615,-47.964444643503725,brasilia,DF
71070,-15.852681000000004,-47.96444475,brasília,DF
71070,-15.851191269999958,-47.97896499999996,guara,DF
71503,-15.716803050623977,-47.88530312064304,brasilia,DF
71503,-15.71879836029398,-47.88646432622808,brasília,DF
71503,-15.716803050623977,-47.88530312064304,lago norte,DF
71694,-15.911475311347976,-47.751849257641304,brasilia,DF
71694,-15.911754047402894,-47.750680530661754,brasília,DF
71699,-15.793137515616845,-47.85426798429624,brasilia,DF
71907,-15.834721499999997,-48.01007474999999,brasilia,DF
71907,-15.834721499999997,-48.01007474999999,brasília,DF
71907,-15.83224802491746,-48.01362883124556,taguatinga,DF
71917,-15.847614000000002,-47.92007249999999,brasilia,DF
71917,-15.837673500000005,-48.03124499999999,brasília,DF
71917,-15.837671999999944,-48.03124399999996,taguatinga,DF
71925,-15.847490842624003,-47.92194642214996,brasilia,DF
71925,-15.847254,-47.920981499999996,brasília,DF
71925,-15.842882222788111,-48.023477609091415,taguatinga,DF
71927,-15.847614000000002,-47.92007249999999,brasilia,DF
71927,-15.845120615212805,-48.03090986676148,brasília,DF
71927,-15.843449999999947,-48.03004699999997,taguatinga,DF
71928,-15.848767641268473,-48.033248009524314,brasilia,DF
71928,-15.848767641268473,-48.033248009524314,brasília,DF
72015,-15.842036210444947,-48.052289763055725,brasilia,DF
72015,-15.842819742102167,-48.05187715290192,brasília,DF
72015,-15.839208,-48.052786499999996,taguatinga,DF
72115,-15.832375366596422,-48.060703220016855,brasilia,DF
72115,-15.831877064400647,-48.06188140368747,brasília,DF
72115,-15.831808503369803,-48.05896955510883,taguatinga,DF
72460,-16.02294658397918,-48.05071815778448,brasilia,DF
72720,-15.819446093282755,-47.83730772857625,brasilia,DF
72720,-15.68482279507974,-48.20184697176413,brasília,DF
72860,-16.11195412960768,-48.09454130321056,novo gama,GO
73020,-15.65935797432596,-47.808327342382285,brasilia,DF
73020,-15.659132096508095,-47.810595162542036,brasília,DF
74015,-16.681258286323345,-49.26031208575489,goiania,GO
74015,-16.67898870965733,-49.259448951079584,goiânia,GO
74070,-16.67590864903516,-49.268367310713565,goiania,GO
74070,-16.67132941151562,-49.2728550953828,goiânia,GO
74367,-16.71073271760937,-49.32964460629682,goiania,GO
74367,-16.71073271760937,-49.32964460629682,goiânia,GO
74463,-16.658287172869347,-49.353419677057474,goiania,GO
74463,-16.65667250706923,-49.34799660953073,goiânia,GO
74633,-16.696961999999996,-49.314572999999996,goiania,GO
74633,-16.670868165575065,-49.23524493012017,goiânia,GO
74820,-16.715527995164557,-49.2408291081711,goiania,GO
74820,-16.715488687092215,-49.25234265976811,goiânia,GO
74823,-16.72416154442525,-49.255260017677536,goiania,GO
74823,-16.721262004566658,-49.2617251963661,goiânia,GO
74845,-16.723514486184694,-49.24285527453374,goiania,GO
74845,-16.723433999999944,-49.24216699999997,goiânia,GO
74870,-16.73037104493887,-49.21468059051272,goiania,GO
74870,-16.728379621531005,-49.217259625411224,goiânia,GO
74915,-16.830778499999997,-49.24854225,aparecida de goiania,GO
74915,-16.742115766723096,-49.27095739950999,aparecida de goiânia,GO
74935,-16.761683999999946,-49.298448499999964,aparecida de goiania,GO
74935,-16.752461942391015,-49.29853185597753,aparecida de goiânia,GO
75106,-16.37706710407333,-48.94866729256318,anapolis,GO
75106,-16.376980304317538,-48.94961830431753,anápolis,GO
75200,-17.327055784474254,-48.264607883432525,pires do rio,GO
75250,-16.71210441633732,-49.08545831598595,senador canedo,GO
75555,-17.738595883906225,-49.80425668854811,vicentinopolis,GO
75555,-17.739698024228026,-49.80380159691211,vicentinópolis,GO
75805,-17.91578655950583,-51.72740952097051,jatai,GO
75805,-17.90797057552599,-51.74114904195177,jataí,GO
75806,-17.87543608184693,-51.69200307557407,jatai,GO
75806,-17.868070754105794,-51.70982300697563,jataí,GO
75912,-18.03741933699996,-51.09965999999997,rio verde,GO
75930,-18.026174999999945,-50.34619249999996,maurilandia,GO
75930,-17.979107663165927,-50.34169608432676,maurilândia,GO
76200,-16.489469185651945,-51.167979907218054,ipora,GO
76200,-16.455479570116022,-51.11515907570567,iporá,GO
76265,-15.774474253483492,-51.101335579213575,santa fe de goias,GO
76265,-15.773766087791282,-51.1037914896227,santa fé de goiás,GO
76510,-14.551019221565964,-49.96725335817779,crixas,GO
76510,-14.54480248222291,-49.96756139288915,crixás,GO
76700,-14.852342999999944,-50.544727999999964,mozarlandia,GO
76700,-14.757301614604353,-50.5671611968485,mozarlândia,GO
76824,-8.765922782816551,-63.861909864775626,porto velho,RO
76940,-11.744219999999945,-61.767912499999966,rolim de moura,RO
77305,-12.225401558171328,-47.292496853059745,conceicao do tocantins,TO
77305,-12.220952125583802,-47.296374664858206,conceição do tocantins,TO
77500,-10.740309540234707,-48.40377373147825,porto nacional,TO
78015,-15.620259933347931,-56.09151805557988,cuiaba,MT
78015,-15.615101278663934,-56.09625899949234,cuiabá,MT
78048,-15.659247475952188,-55.975757984857474,cuiaba,MT
78048,-15.659247475952188,-55.975757984857474,cuiabá,MT
78050,-15.65126025362845,-56.03834819323029,cuiaba,MT
78050,-15.65126025362845,-56.03834819323029,cuiabá,MT
78065,-15.64196944672602,-55.99752890194555,cuiaba,MT
78065,-15.62481616176376,-56.08045576489022,cuiabá,MT
78075,-15.629773872063828,-56.04581781342217,cuiaba,MT
78075,-15.62722882852246,-56.04565577723517,cuiabá,MT
78128,-15.679245024739096,-56.1255908667753,varzea grande,MT
78128,-15.672475342310848,-56.12700875969858,várzea grande,MT
78556,-11.890604291729831,-55.515261286066874,sinop,MT
78600,-15.898796903442387,-52.2775516912958,barra do garcas,MT
78600,-15.897413667712554,-52.272260248579656,barra do garças,MT
