order_id,payment_sequential,payment_type,payment_installments,payment_value
be5bc2f0da14d8071e2d45451ad119d9,1,boleto,1,39.09
bec25025b8d0b7db00c510720053761e,1,boleto,1,23.93
beeff7037aa708c19973290382629a4c,1,credit_card,3,222.85
bf44408de1d05eef70fb026ba64a90ea,1,boleto,1,21.45
bf4931e6025b2bdd77ffa4264659c9e6,1,credit_card,10,147.99
bf88003f2580db7589007ec44bc85695,1,boleto,1,40.79
bf9d705db9fe15b5bd6a0a35c3e3365f,1,credit_card,1,131.35
bfa74f7450cf978b57226b70a6a8936f,1,boleto,1,71.02
bfbf87cc2829df6adac299ab0cc012bc,1,credit_card,3,251.82
bfd31c6f76ff82a41e7beb05565aec4d,1,credit_card,6,252.19
c004caad90ab5b86dcc0e253eee4491b,1,credit_card,1,137.6
c022b7da8ab7a4a04bd561c8f765a14a,1,credit_card,1,194.0
c0c48daac5ca760ce57d4e500886dc56,1,credit_card,4,40.95
c13e334a4d2b0b11e6422e69d009de0c,1,credit_card,1,50.01
c13f61a17915a48e0741b02a6b7a3fe8,1,boleto,1,72.9
c1d4211b3dae76144deccd6c74144a88,1,boleto,1,54.51
c37d452db8a3abfa3d99c322e92ef0ef,1,debit_card,1,54.51
c383ab7c64e3ee1503e3574b22e37dab,1,boleto,1,86.9
c3ad507aba1f6b47354085e7e6bed0cf,1,credit_card,4,467.09
c3d9e402b6a0fbe2a5f7fc5b41117c38,1,credit_card,4,237.45
c45c354aed442407610326035c6c44d6,1,credit_card,8,893.0
c4669e882068cc0ade2697ed2169326e,1,credit_card,8,394.52
c46b48abd599551232324a6e9077bf19,1,credit_card,10,270.75
c4b41c36dd589e901f6879f25a74ec1d,1,credit_card,1,18.62
c4e980a1d822db426982878b3cfdda6e,1,credit_card,10,674.33
c4f710df20f7d1500da1aef81a993f65,1,credit_card,5,51.79
c504b1d68ad8d98a627dadca7ca53673,1,boleto,1,38.42
c52edad050bea3d2f56fbc6be373c44f,1,credit_card,3,164.1
c549f0d88f33bfe43351b893f1fb55ac,1,credit_card,1,110.92
c5a468ae781ffb0ec6d36ae89fe512b0,1,credit_card,10,123.25
c5b1a5d21958f98a0c66114d622bc0ed,1,credit_card,1,39.11
c5e86e382215a14b35e8a51f1110f39d,1,credit_card,1,176.23
c6be81e3c1e9e15e5893e19d7ce49647,1,boleto,1,63.01
c6eb5dced200e49271f44b142658b6bb,1,credit_card,2,41.93
c776863a93dc0740c6e7d78104b21413,1,credit_card,3,264.08
c78634fb21ecbb54b2b2498a660082ac,1,credit_card,10,224.32
c7da1b57f7d2251252370bc7d94168fe,1,boleto,1,38.0
c818ed0d99c7998f73659bd934936177,1,boleto,1,69.45
c8258090bca7cc6a62c1e15d7fd995d4,1,credit_card,2,150.99
c870c1f3a9ba62194d1060c0accb18dd,1,credit_card,1,56.03
c870ef6a8e1d8eec841d79b42a6a20e4,1,boleto,1,46.02
c8aea852a760205e92591d5053231e07,1,boleto,1,237.99
c8ea1ac95f4f994f94fb57e99dcca985,1,credit_card,4,49.01
c96209cd1d43d071d3bdf48d299b7aa5,1,boleto,1,20.62
c9645496b715730a1a5d07eb97a6bf6b,1,boleto,1,141.48
c96867b4091191ba74279fc255656525,1,boleto,1,425.07
c98b0fbac2717f072d5089e8af088304,1,credit_card,6,256.65
ca3b8093576a51bea61c9782c7771f62,1,credit_card,6,60.95
ca5a215980675471f0cf8199c041909a,1,boleto,1,19.62
cac247cece621e1bc64748d44331d22d,1,credit_card,10,273.77
cb27e0d6c6f92df591073fb6ad5ef7f0,1,credit_card,2,165.8
cb29497c3782a76b57327c055d58b0e0,1,credit_card,5,163.2
cb2b577a4ebd84bf84ff3990084d490f,1,credit_card,2,149.91
cb4980b31efc7af3ee819aa60582c31b,1,credit_card,5,59.47
cb71bbdb68e876878e7c73346725a901,1,boleto,1,279.15
cbbb524a0e1646aa6cf7a3c0bbe517ad,1,boleto,1,95.58
cce1b8a1c5f8b1d224e19628299c8f54,1,boleto,1,19.62
cd068e0974cffc5007e3b5dcb416da26,1,credit_card,8,222.33
cd068e0974cffc5007e3b5dcb416da26,2,voucher,1,50.0
cd3ad05bdb70488e29c3afb5641cc178,1,boleto,1,38.01
cd3b8574c82b42fc8129f6d502690c3e,1,credit_card,4,40.95
cd63595a31d3717ff7ea9a0b041104a9,1,credit_card,1,78.84
cd6f777c4734b77c8f01725d6a3500c0,1,credit_card,1,55.91
cda873529ca7ab71f677d5ec11a40304,1,credit_card,2,75.9
ce500b2ca0d960f937fb4d24282d3291,1,boleto,1,151.53
ce678bd6591f2487c9b4f5af45b4619f,1,credit_card,1,419.06
ce86fa5a5108884726a2244bcae51ae6,1,boleto,1,19.62
ce9840efc17fbec501472f7c784be1bf,1,credit_card,1,33.42
ceb2344189044ab3b6fa590520a71881,1,credit_card,6,152.06
cedfe51bd6a794860c83382885f2328c,1,boleto,1,41.93
cee2ddf4087d91aaf4874fc1436f9901,1,credit_card,5,170.36
cf47ad2fb60cae3f74b943646f685c94,1,credit_card,5,661.75
cfba3ca25a049f8bdf836baa3b8be493,1,boleto,1,57.1
cfdc6f2061897ed3b3f1a9ac3437c6f9,1,credit_card,7,149.46
d006112ce36cbbb57fec00ebce1de147,1,boleto,1,148.93
d01c0baa4630bdd8a5d0266931837209,1,voucher,1,197.49
d01f0aba52a4d7b2cca8d7623538a434,1,credit_card,3,75.84
d0a4948ce19a51837d5e24c26ab83d76,1,voucher,1,56.86
d0fc18b01244d3a08b0fd12deede8201,1,boleto,1,129.16
d12824c34f6e0552f57e8d8821242084,1,credit_card,7,210.08
d1b32a0715fa2abd2ff4f3ec5e751964,1,credit_card,8,274.94
d1eb8e4e276a4eea13a5c462c0765e60,1,boleto,1,40.79
d207cc272675637bfed0062edffd0818,1,credit_card,6,133.46
d2266b035a47467c40d174c6f55cf4dd,1,credit_card,3,34.42
d2292ff2201e74c5db154d1b7ae68cbb,1,credit_card,2,61.64
d263c89354a73314488491185858af42,1,boleto,1,35.95
d2945e686c883978378a10e49be7fb24,1,credit_card,1,99.23
d2d67121a09535b3a7b6a000e58d8625,1,credit_card,1,65.46
d2e9aead95751dd6bd0ce80e7d506c53,1,credit_card,3,33.33
d322025aff44e8bead04f4e81023ede8,1,credit_card,2,272.33
d34e369fbc5cb753012079961b615121,1,boleto,1,39.42
d3a3e3dd365abc6013aa6321b0c12c79,1,credit_card,1,429.19
d3a49dd2f9c21558b7a82c8f076f6c1d,1,credit_card,8,665.7
d3a84031db6c5de813d5a3a3489712ca,1,credit_card,6,109.02
d3aa5667ad65af7fa58a5481d0aff07a,1,credit_card,1,87.9
d3c8851a6651eeff2f73b0e011ac45d0,1,credit_card,1,299.84
d3f7c0e804b501782903f7af749eb797,1,credit_card,10,784.8
d4421539677ce8da70f3abf867adf15c,1,credit_card,1,45.86
d469b51abffc6d74299c8a0a56db5314,1,boleto,1,45.86
d568f094af70874d55d22a89e093fe18,1,credit_card,2,160.77
d5d777fdf41da773664443c2fd9acc23,1,credit_card,1,38.42
d62c14881563a74903e7d10f685406aa,1,credit_card,6,87.83
d64aa68e4a96734f280b7ddf0852d511,1,credit_card,6,256.79
d6d06ebdeab0297fe7460931b29b4422,1,credit_card,1,41.9
d6d7c431275f0029dcc3538850930046,1,credit_card,1,161.71
d6e32818428593eefe8ffd7e15acb83e,1,boleto,1,69.02
d6f83d3377bbf1697831ea355301fb87,1,credit_card,5,58.02
d6f83d3377bbf1697831ea355301fb87,2,voucher,1,113.18
d730d8d0ea3149120703933fdf98b2d4,1,credit_card,4,67.86
d743f434cc2921729af830ce00d474b3,1,credit_card,10,116.16
d809ddde66fee6223df16b11231491f9,1,credit_card,10,846.52
d81dff089ae648dacea746f77643f86e,1,credit_card,10,910.6
d82cef48824870df9946d57e827ed727,1,boleto,1,19.62
d868cf92a5a1305fc7277c60062e81ac,1,credit_card,10,420.08
d8a40a1358d3b2dca231abdaa566b054,1,credit_card,1,94.12
d8d04eeca6703f5545f4c25b8ace1ee9,1,credit_card,5,54.95
d9a08faa201940dd3302f06944b5c739,1,credit_card,5,50.06
da0571dd2e59b32cca46279a02bfb40e,1,credit_card,1,72.5
dabf2b0e35b423f94618bf965fcb7514,1,credit_card,2,140.22
db0b12b763f716df3f27218724161479,1,credit_card,5,497.74
db4d2ecc1c1a157d6250c84dd86eb838,1,credit_card,1,200.04
db7576b1fe440f4c0a808855aacf0948,1,boleto,1,18.62
db7d019ce87ceb1539bd37353ab408ba,1,credit_card,2,51.7
db7d019ce87ceb1539bd37353ab408ba,2,voucher,1,100.0
dba1b6fd34a7fd5961e829fa902ca702,1,credit_card,2,60.99
dbbbc904081f8e928028432e2e3d7686,1,credit_card,10,1400.74
dbd4885aa71d304f95eb40c67bfbec35,1,credit_card,10,956.27
dc18a044b56ed174037ca164cdf2e921,1,credit_card,10,1227.78
dc5f6cd4492bbffe5bcda9b87856c9a5,1,credit_card,10,108.84
dc91dbf7defabdf37c52672a989bad1b,1,credit_card,2,127.86
dceb6ab566e0d15ffaba53ef637afa3c,1,boleto,1,80.33
dd11631d8b02780b78bd97ec44a1ca8c,1,credit_card,10,338.46
dd359d3c294458c6d642b2eea9212bf5,1,boleto,1,177.2
dd480c63548e3c0b7219520e3784ebd2,1,credit_card,4,201.47
dd845e1cdb19f08d029a727adc9a5a77,1,credit_card,7,75.33
ddaec6fff982b13e7e048b627a11d6da,1,boleto,1,116.99
de05dd73ee1b5a964eaa56f814c49851,1,credit_card,3,35.95
de1404a068c6c8c909897886a314bad7,1,credit_card,7,87.57
de59016b99422f0bbd7e51a301bf2578,1,credit_card,5,52.11
de8f4a82099fe4fa6bcb8952ca51420f,1,credit_card,6,64.83
deb08269080b64b8e69bcd06b808889a,1,credit_card,2,261.92
df1b378ac0b21d71ef1e642971d31530,1,credit_card,1,44.01
df30f88407baa98218b16abe7032899a,1,credit_card,10,361.17
df410b19c3e348fb548ae68badd49827,1,credit_card,3,35.86
df537c849af44beef86a7ef7de12126a,1,credit_card,1,40.36
df56136b8031ecd28e200bb18e6ddb2e,1,boleto,1,204.72
df6e0cd0f23b4735b02cb6d9279bb310,1,credit_card,7,372.64
dfd954e67c5eeaa6432cdc40a6b66d73,1,credit_card,1,105.74
e01e0edd184fa69973f66cfc1fde15b3,1,boleto,1,179.83
e04d9eacedc0dca9d83c14fcb0d7276c,1,credit_card,1,96.1
e04f1da1f48bf2bbffcf57b9824f76e1,1,credit_card,7,76.19
e068276f5e75a66212f75b84ebfeaccf,1,credit_card,1,56.86
e08f76fed43c999d57979d1879871ce1,1,boleto,1,104.96
e09dd765041e9934d762d51ccb26adee,1,credit_card,1,109.4
e1000df659259b29cb73a4798ccd7454,1,credit_card,1,84.59
e19721a12bc1caeb2095db14d8d6fc4e,1,debit_card,1,87.9
e1fe072ef14b519af1f0a8ed997c1301,1,credit_card,1,24.42
e2144124f98f3bf46939bc5183104041,1,credit_card,1,50.86
e224d9d6fa66b26b8b86e73d2852136c,1,credit_card,8,374.28
e2b56835030c81195a5f1d65a17a2c1f,1,boleto,1,144.0
e2d092db21e901d04985350bf0e748ac,1,credit_card,1,204.49
e2ea01f68f92f0c55b08ca739af834b6,1,boleto,1,149.39
e2eaf909eb6ba881117aa407992a5ffb,1,boleto,1,115.22
e38f9946fb20db4a597eed7547c59afc,1,boleto,1,64.42
e3e80c87ef38162cf2d0fb01c481f5df,1,boleto,1,149.99
e3f7a673dd1981e0d7b330c8a7220220,1,credit_card,3,328.35
e40815dcb739e03cb2c06547ef7c3092,1,credit_card,7,507.9
e439ced3d48f1a77f6ecc029cc946a6f,1,credit_card,8,160.44
e4774d4c3b28de27487f1caa9de5a6f5,1,boleto,1,387.64
e4ccaabafa125b3b39a9331b0abced9d,1,credit_card,3,61.16
e4f669bb9b79875231a2cf27ab8dd229,1,credit_card,3,180.81
e4f669bb9b79875231a2cf27ab8dd229,2,voucher,1,354.23
e5215415bb6f76fe3b7cb68103a0d1c0,1,voucher,1,61.99
e5ecfcbdbc07f8edf7ec0df1504a74a6,1,debit_card,1,108.6
e5fa5a7210941f7d56d0208e4e071d35,1,credit_card,3,75.06
e660da13091dbe48784500c1c3e2fb75,1,credit_card,4,256.06
e6ba7ef3fa398a176291132b06cd519e,1,credit_card,10,2023.0
e6db6e9529fecbe14cd05dd349816656,1,credit_card,1,124.84
e75011be2ec3dec23d2ed6757d35c792,1,credit_card,10,480.46
e7bbb39c507d08caa0aee263d3d6ca55,1,credit_card,4,201.58
e81600d4371046078150ab84d31175d3,1,credit_card,10,986.32
e8d766b30a09fa62922aec00c6fecc85,1,credit_card,1,99.14
e90f9a57c17a06b37c5830a2ab1bd209,1,boleto,1,611.56
e9555dc20eba7e4e62210df1f438ea00,1,credit_card,4,143.4
e9beb67cf376905f8cd308ef0f02071d,1,credit_card,3,35.42
e9cd104dfc8837e084c067292c013b0a,1,credit_card,4,47.71
e9df4254faf2fe70bfbff4c0abe4fb7c,1,boleto,1,46.02
ea5f30a182b04fd1296273605983b9a4,1,credit_card,1,76.84
ea97616a19d3b2683ab949def1037708,1,credit_card,1,82.58
eabfb81cf01d772d65405ff27c793ddb,1,boleto,1,374.28
eb17935134e6fdd210b40a3d4f8235b2,1,credit_card,10,383.82
eb45ce36240dbf895bef98be0d1a85d3,1,boleto,1,53.3
eb87432d1b32d99db89d573d77767a01,1,debit_card,1,50.31
eb9cf2c383ca81f5d9750cc9e75fef41,1,credit_card,5,75.53
ec63c198f700051fb0a74c40a757af0e,1,credit_card,1,33.52
ec7a019261fce44180373d45b442d78f,1,credit_card,1,19.62
ecfdcaa1a2dacb4e5297d8251b115002,1,credit_card,8,84.52
ecfec80cd0ce1a66543b6bd5e278a76b,1,boleto,1,120.5
ed2ea4498bcd56d90d461a23fa47ac56,1,credit_card,4,40.86
ed3d575bd3358123b063ee64cdecdef5,1,credit_card,3,30.22
ed5c53daefe487fab95ccd2afaf61bb0,1,credit_card,6,76.74
ed6878f64d1bb00f07e210dfaaf9e4d3,1,credit_card,2,75.73
ed83f6065ae47112c8cfbd22e231b6d8,1,credit_card,7,75.93
ed8c7b1b3eb256c70ce0c74231e1da88,1,credit_card,1,114.77
ed90ba41c41da31da8e891ff43a584d1,1,credit_card,7,156.22
edb2a55c055efbb898171ec9fd840ab9,1,credit_card,3,61.64
ef1b29b591d31d57c0d7337460dd83c9,1,credit_card,3,92.27
ef445757c25db3525a25a2b9641ef288,1,credit_card,1,50.95
efc734aa0895a5973f3e783a742f1119,1,credit_card,3,369.78
f001655c8c646cd1b5185bbc2e7534f3,1,credit_card,2,60.6
f04479bb4e07ce7b8ac1d2287b528541,1,credit_card,8,147.99
f175d67589e059cbbda956f10f0702e6,1,boleto,1,18.62
f205336be829af209878b6339cf02c7e,1,credit_card,1,74.59
f2a5336cc1662ad56b16f4ed6e4b2de5,1,credit_card,1,429.7
f2dd5f15184c73c0d45c02941c7c23d1,1,credit_card,1,91.92
f30663edef2c5ccbd8ac1901275ecf64,1,credit_card,1,45.62
f313be47c42e07616027ad6d6ac3034c,1,credit_card,7,74.49
f31853a4f30d4851c847e4494663e749,1,debit_card,1,176.23
f38755557b9876c68991673e64852af8,1,credit_card,2,107.27
f3c95cc4d7074e5b709ac1a9c10dea1c,1,credit_card,2,25.46
f3f12fc90564a9b036680a887cd64668,1,credit_card,3,144.94
f400946403a78fdd034cf522d3f85512,1,credit_card,1,65.36
f4026d9ae34e982204b4f7b627939d32,1,credit_card,3,205.96
f53b39c6c91ce86717c15d8e4e5da0c2,1,boleto,1,25.1
f5d54f3d6cc2c7125dc1de8888ce8975,1,boleto,1,121.84
f63be24880200ae32aa24f5b458a3dc3,1,credit_card,1,147.99
f688669f48063536e082bb32d634cd46,1,boleto,1,111.22
f69ae31bce06a78d626762b53067c7e0,1,credit_card,3,173.77
f6b63a36cd2dd4fd184e6da3f911a4de,1,boleto,1,35.42
f716dffba1232aaef7c899fb8c14db97,1,credit_card,10,354.35
f7310018040436b01ab03f81b301b5de,1,credit_card,10,363.39
f77dc5ef53142abf2e1734622d81f664,1,boleto,1,169.23
f781dacd75aa73166785a35929546894,1,credit_card,10,250.69
f7886facb594e65f0c41cdbb0583b560,1,boleto,1,154.1
f7a4be4d6edb66bd0e62e91e1bbc9061,1,credit_card,1,66.99
f7b9821d83a86f942cd40560f3c06622,1,credit_card,8,419.06
f7d546d5833e27f1f2815dc05d94b4c0,1,credit_card,1,156.58
f8156c3c902b5ae88ac59a6c7b28f72a,1,boleto,1,60.64
f85e82f7a3b6d26dc7d16b7c2c39b31a,1,credit_card,4,257.9
f878206572adfa47110fed4947806589,1,credit_card,3,182.64
f883e09a1fb01318052c6ab839efb34a,1,boleto,1,45.7
f88aa9b677553d2e3f0e77b495066619,1,boleto,1,60.41
f92641ff0446a0e1c57195ebfe76e16a,1,boleto,1,18.62
f9427374480e37251d5c279ebc41a3ab,1,boleto,1,43.9
f9b03f7a6e5788ffb6cb6b4cd0d01892,1,boleto,1,116.17
f9c44da06151c190a9a6c9c712873d10,1,credit_card,5,92.97
facac214a771c262175219d6c5a3a439,1,credit_card,1,25.51
fb5114c39f632a52598cf770c6076620,1,credit_card,3,51.05
fb975e889b11a08705d3b2734b626916,1,credit_card,1,47.02
fbbc9a4fa88f1ccd651790df665b3e57,1,boleto,1,119.43
fbd82b1fe98967de0db29b6cf134d00a,1,credit_card,3,51.72
fbee80ef6891c144af8ff9dc788aaa89,1,credit_card,5,58.74
fc28aed78cb8bcd22a7dbd82cb778946,1,credit_card,8,517.59
fc79bdcefc8fbd9f44f8cf9633793359,1,credit_card,2,23.86
fcafab7fc942d51e9f45bfeeb5bb684d,1,credit_card,6,60.1
fcda3cc8210e746326864eb933641ccf,1,credit_card,2,27.04
fd4787fa8be4afcbd8ba795e775cab51,1,boleto,1,102.8
fd4b04818375a4ba579a80c8d37f1b24,1,credit_card,1,42.42
fd930246eb1c751ee75add493e49ea34,1,credit_card,1,77.16
fdb3ef83ea6f7bef7d13bdd9b38da661,1,credit_card,2,122.54
fe2ac30768e07e362b649951cc625144,1,credit_card,1,93.72
ff42eee9423ebc7d468a3709e1cbefb7,1,credit_card,1,149.57
