order_date,customer_state,product_category_name_english,total_orders,total_items,gross_revenue,freight_value,average_order_value,delivered_orders,cancelled_orders,late_deliveries
2018-06-23,MS,construction_tools_lights,1,5,230.00,92.10,230.0,1,0,0
2017-12-25,RS,health_beauty,1,1,58.99,17.66,58.99,1,0,0
2017-10-13,RJ,bed_bath_table,3,3,179.60,45.21,59.86666666666667,3,0,1
2017-06-09,SP,fashion_bags_accessories,2,2,94.00,15.56,47.0,2,0,0
2017-07-21,ES,watches_gifts,2,2,94.99,28.27,47.495,2,0,0
2017-12-16,RJ,watches_gifts,2,2,647.80,33.03,323.9,2,0,0
2017-04-26,PE,telephony,1,1,13.98,24.84,13.98,1,0,0
2017-02-05,RJ,pet_shop,1,1,69.50,14.66,69.5,1,0,0
2018-02-08,ES,watches_gifts,2,2,212.00,30.99,106.0,2,0,0
2017-04-25,SP,consoles_games,2,2,52.19,21.92,26.095,2,0,0
2017-07-03,SC,cool_stuff,2,2,1069.98,69.20,534.99,2,0,0
2018-06-27,ES,electronics,2,2,69.90,36.46,34.95,2,0,0
2017-06-28,SP,health_beauty,3,3,191.79,36.30,63.93,3,0,0
2018-05-15,SP,air_conditioning,1,1,139.00,13.62,139.0,1,0,0
2017-09-20,MG,perfumery,1,2,46.99,24.96,46.99,1,0,0
2018-04-02,RJ,sports_leisure,5,7,547.59,132.03,109.518,5,0,1
2017-08-23,PI,consoles_games,1,1,120.00,34.64,120.0,1,0,0
2018-05-05,MG,housewares,1,1,79.00,18.90,79.0,1,0,0
2017-12-17,SP,toys,3,3,218.63,38.13,72.87666666666667,3,0,0
2017-02-19,RS,health_beauty,1,1,15.75,16.05,15.75,1,0,0
2017-08-14,DF,stationery,1,1,45.00,15.10,45.0,1,0,0
2017-12-06,ES,sports_leisure,1,1,23.80,15.79,23.8,1,0,0
2017-12-26,RJ,,1,1,149.00,15.79,149.0,1,0,1
2018-02-20,RS,auto,3,3,994.78,73.45,331.5933333333333,3,0,0
2017-05-12,RJ,housewares,1,1,16.99,15.10,16.99,1,0,0
2018-01-08,PA,sports_leisure,1,1,242.00,59.31,242.0,1,0,0
2017-06-20,ES,health_beauty,1,1,95.00,15.42,95.0,1,0,0
2018-05-07,GO,art,1,1,99.99,23.28,99.99,0,0,0
2018-03-04,RJ,health_beauty,2,2,234.49,23.81,117.245,2,0,1
2018-03-20,BA,electronics,1,1,18.90,22.06,18.9,1,0,0
2017-09-14,SC,sports_leisure,1,1,259.90,22.31,259.9,1,0,0
2018-06-01,SP,stationery,4,4,292.99,58.40,73.2475,4,0,0
2017-11-08,MG,auto,1,1,59.98,15.17,59.98,1,0,0
2018-02-28,BA,computers_accessories,1,1,30.21,16.79,30.21,1,0,0
2017-10-22,SC,baby,1,1,59.90,13.57,59.9,1,0,0
2018-06-15,PR,electronics,1,1,21.89,19.06,21.89,1,0,0
2018-04-30,ES,telephony,1,1,39.99,18.23,39.99,1,0,0
2017-09-29,SP,cool_stuff,3,3,364.89,45.32,121.63,3,0,0
2018-07-22,MG,auto,1,1,129.90,15.98,129.9,1,0,0
2018-06-10,RJ,watches_gifts,1,1,153.90,18.96,153.9,1,0,0
2018-07-11,MG,baby,1,2,71.80,36.70,71.8,1,0,0
2017-05-29,RJ,toys,1,1,119.90,15.60,119.9,1,0,0
2018-01-22,PR,,2,2,300.00,31.60,150.0,2,0,2
2018-04-24,PA,stationery,1,1,109.90,42.83,109.9,1,0,0
2017-07-10,RO,electronics,1,1,14.90,42.38,14.9,1,0,0
2017-04-28,SP,telephony,2,2,318.89,23.67,159.445,2,0,0
2018-02-05,MG,bed_bath_table,4,4,396.75,71.76,99.1875,4,0,1
2017-08-31,SP,office_furniture,1,2,519.80,68.14,519.8,1,0,0
2018-05-25,RJ,housewares,1,1,28.99,35.23,28.99,1,0,0
2018-07-24,RJ,stationery,1,1,127.00,12.15,127.0,1,0,0
2018-06-10,RN,health_beauty,1,1,110.00,24.90,110.0,1,0,0
2017-02-28,RS,audio,1,1,45.00,16.74,45.0,1,0,0
2018-05-21,RS,electronics,1,1,9.00,15.23,9.0,1,0,0
2017-10-20,SP,consoles_games,2,2,59.80,23.70,29.9,2,0,0
2018-06-26,RS,housewares,1,1,119.00,23.63,119.0,1,0,0
2017-12-26,MT,health_beauty,1,1,29.90,16.79,29.9,1,0,0
2018-07-22,DF,toys,1,2,124.00,46.46,124.0,1,0,0
2017-09-08,PR,health_beauty,1,1,40.90,14.10,40.9,1,0,0
2017-11-30,RN,health_beauty,1,1,84.99,22.91,84.99,1,0,0
2018-04-20,SC,furniture_decor,2,4,379.98,74.58,189.99,2,0,0
2017-03-06,MS,garden_tools,1,1,61.90,17.27,61.9,1,0,0
2018-01-03,RJ,consoles_games,2,2,450.99,32.66,225.495,2,0,0
2017-06-04,SP,pet_shop,1,1,109.99,21.26,109.99,1,0,0
2018-04-27,BA,small_appliances,1,1,1590.00,85.71,1590.0,1,0,0
2018-01-24,BA,,1,1,23.00,22.22,23.0,1,0,0
2017-08-01,PE,perfumery,2,2,99.89,59.83,49.945,2,0,1
2017-12-12,MA,musical_instruments,1,1,95.90,38.22,95.9,1,0,0
2017-05-02,SP,telephony,3,3,42.96,32.88,14.32,3,0,0
2017-12-15,ES,auto,1,1,59.90,17.67,59.9,1,0,0
2017-08-03,MG,toys,1,1,89.00,17.87,89.0,1,0,0
2017-07-20,PR,computers_accessories,1,1,61.90,15.18,61.9,1,0,0
2017-07-02,MG,housewares,1,1,36.90,16.11,36.9,1,0,1
2018-02-19,RS,watches_gifts,2,2,279.00,32.96,139.5,2,0,0
2018-04-24,ES,watches_gifts,2,2,183.00,23.78,91.5,2,0,0
2018-05-08,SP,toys,4,4,394.06,44.77,98.515,4,0,0
2017-06-15,MT,auto,1,1,1199.90,47.39,1199.9,1,0,0
2018-06-13,RS,fashion_bags_accessories,1,1,169.99,17.38,169.99,1,0,0
2017-06-01,RS,home_appliances,1,1,32.90,15.10,32.9,1,0,0
2018-07-18,RS,home_appliances_2,1,1,170.00,22.49,170.0,1,0,0
2018-01-13,RJ,stationery,1,2,219.80,36.34,219.8,0,0,0
2017-11-13,MT,office_furniture,1,2,599.80,149.64,599.8,1,0,0
2017-08-29,PE,bed_bath_table,1,1,82.99,28.98,82.99,1,0,0
2018-05-30,RJ,office_furniture,1,1,289.00,93.14,289.0,1,0,0
2018-04-01,MG,small_appliances,1,1,28.00,12.79,28.0,1,0,1
2017-08-22,PR,sports_leisure,2,3,169.70,51.56,84.85,2,0,0
2018-06-12,PE,bed_bath_table,1,1,122.90,43.14,122.9,1,0,0
2018-03-18,RJ,signaling_and_security,1,1,79.90,18.44,79.9,1,0,0
2018-02-27,SC,auto,1,1,54.90,15.13,54.9,1,0,0
2017-11-18,RJ,toys,2,2,694.99,85.92,347.495,2,0,0
2017-05-02,GO,sports_leisure,1,2,504.00,44.42,504.0,1,0,1
2017-11-28,MS,perfumery,1,1,79.00,18.12,79.0,0,0,0
2018-08-05,PR,music,1,1,99.90,19.12,99.9,1,0,1
2018-07-26,RS,baby,1,1,243.00,20.89,243.0,1,0,0
2017-02-27,RS,garden_tools,1,2,199.80,42.30,199.8,1,0,0
2018-08-16,SC,sports_leisure,1,1,69.90,13.97,69.9,1,0,0
2018-04-09,RS,sports_leisure,2,2,428.00,38.75,214.0,2,0,0
2018-07-22,SP,consoles_games,1,1,79.99,18.66,79.99,1,0,0
2017-12-14,GO,perfumery,1,1,56.99,15.15,56.99,0,0,0
2017-11-09,RJ,computers_accessories,2,2,120.11,35.80,60.055,2,0,0
2018-05-03,SC,telephony,1,1,29.99,18.23,29.99,1,0,0
2018-04-06,SP,sports_leisure,3,3,173.98,51.71,57.99333333333333,3,0,0
2018-06-18,PA,baby,1,2,319.80,86.80,319.8,1,0,0
2017-09-11,RJ,sports_leisure,3,3,349.90,36.49,116.63333333333333,3,0,0
2018-08-02,SP,fashion_bags_accessories,5,6,319.90,59.02,63.98,5,0,0
2017-04-25,RJ,market_place,1,1,289.90,24.58,289.9,1,0,0
2018-06-25,MG,small_appliances,1,1,950.00,29.45,950.0,1,0,0
2017-11-10,RJ,sports_leisure,4,4,457.80,61.21,114.45,4,0,0
2018-08-22,RS,baby,1,1,48.90,19.53,48.9,1,0,0
2017-05-16,RJ,small_appliances,1,1,99.99,14.45,99.99,1,0,0
2018-08-19,PR,furniture_decor,1,2,171.00,35.18,171.0,1,0,0
2017-02-23,RJ,toys,1,1,59.90,17.26,59.9,1,0,0
2017-08-20,GO,fashion_bags_accessories,1,1,39.99,15.10,39.99,1,0,0
2018-06-18,SP,office_furniture,1,1,139.99,24.59,139.99,1,0,0
2017-10-31,SP,consoles_games,2,3,104.30,25.21,52.15,2,0,1
2018-01-13,DF,electronics,1,1,18.90,25.63,18.9,1,0,1
2017-04-18,RN,computers_accessories,1,2,71.40,41.60,71.4,1,0,0
2018-06-12,SP,stationery,5,5,376.40,85.92,75.28,5,0,0
2018-03-01,ES,fashion_bags_accessories,1,1,49.00,14.10,49.0,1,0,0
2016-10-10,RJ,fixed_telephony,1,1,6.00,14.11,6.0,1,0,0
2017-03-22,RS,health_beauty,1,1,34.99,16.05,34.99,1,0,0
2017-03-27,RJ,sports_leisure,1,1,89.90,16.88,89.9,1,0,0
2018-06-29,SP,baby,1,1,219.90,37.62,219.9,1,0,0
2018-05-15,GO,books_general_interest,1,1,40.00,22.06,40.0,1,0,0
2018-03-10,RJ,electronics,2,2,37.35,33.46,18.675,2,0,0
2018-02-27,BA,office_furniture,1,1,116.99,17.26,116.99,1,0,0
2017-11-25,SP,baby,3,3,382.80,45.90,127.60000000000001,3,0,0
2018-06-12,MG,telephony,1,1,29.99,18.31,29.99,1,0,0
2018-05-12,SP,small_appliances,1,1,21.45,18.23,21.45,1,0,0
2017-08-30,CE,garden_tools,1,1,59.90,28.82,59.9,1,0,0
2017-12-24,PR,telephony,1,1,24.99,15.10,24.99,1,0,0
2018-06-20,RJ,kitchen_dining_laundry_garden_furniture,1,1,89.90,15.73,89.9,1,0,0
2018-06-28,GO,housewares,1,1,76.50,26.84,76.5,1,0,0
2017-10-27,SE,toys,1,1,85.00,21.39,85.0,1,0,0
2017-11-24,PE,watches_gifts,2,2,258.00,52.20,129.0,2,0,2
2017-05-07,RJ,health_beauty,2,2,163.89,29.64,81.945,2,0,0
2017-06-19,AC,toys,1,1,49.90,25.38,49.9,1,0,0
2017-11-02,SP,market_place,1,1,169.00,15.93,169.0,1,0,0
2018-01-05,SP,housewares,4,5,503.49,108.80,125.8725,4,0,0
2017-09-06,DF,health_beauty,1,1,89.99,14.38,89.99,1,0,0
2017-05-13,BA,electronics,3,3,629.55,109.00,209.85,3,0,0
2017-06-03,SC,bed_bath_table,2,2,117.40,28.05,58.7,1,0,0
2018-01-12,RJ,watches_gifts,2,2,244.90,54.39,122.45,2,0,0
2018-03-14,SP,pet_shop,1,1,89.99,18.51,89.99,1,0,0
2018-02-23,DF,housewares,1,1,186.00,22.14,186.0,1,0,1
2017-07-09,SC,home_confort,1,1,89.90,15.38,89.9,1,0,0
2018-03-07,MG,,2,2,178.89,34.01,89.445,2,0,0
2017-09-08,SC,computers_accessories,1,2,178.00,30.74,178.0,1,0,0
2017-10-29,PR,garden_tools,1,1,126.99,15.64,126.99,1,0,0
2018-02-01,PB,health_beauty,1,1,44.90,34.15,44.9,1,0,0
2017-08-18,MG,garden_tools,1,1,59.90,17.67,59.9,1,0,0
2017-03-23,SP,toys,1,1,141.90,11.60,141.9,1,0,0
2017-10-28,MT,kitchen_dining_laundry_garden_furniture,1,1,564.00,237.84,564.0,1,0,0
2017-11-24,SC,furniture_decor,2,3,145.88,44.53,72.94,2,0,1
2018-03-30,GO,toys,1,1,69.90,16.46,69.9,1,0,0
2017-03-03,SP,watches_gifts,1,1,29.00,10.96,29.0,1,0,0
2017-10-25,RJ,consoles_games,1,1,24.50,15.10,24.5,1,0,0
2018-01-29,RS,computers_accessories,1,1,239.99,16.44,239.99,1,0,0
2017-07-25,MT,bed_bath_table,1,1,89.90,17.07,89.9,1,0,0
2017-09-14,SP,baby,3,3,285.88,44.22,95.29333333333334,3,0,0
2017-08-07,RS,computers_accessories,2,2,224.99,32.19,112.495,2,0,0
2018-06-27,PE,home_appliances_2,1,1,750.00,109.71,750.0,1,0,0
2017-09-04,RJ,health_beauty,3,3,201.31,48.84,67.10333333333334,3,0,0
2018-05-13,SC,housewares,1,1,50.00,15.23,50.0,1,0,0
2018-08-11,SP,construction_tools_lights,2,4,639.69,68.30,319.845,2,0,0
2017-11-16,RJ,housewares,1,1,79.90,17.81,79.9,1,0,0
2017-07-11,MG,housewares,2,3,329.70,80.36,164.85,1,0,0
2018-05-27,SP,furniture_decor,4,5,377.80,77.45,94.45,4,0,0
2018-02-06,MG,telephony,2,2,48.98,30.20,24.49,2,0,1
2018-05-12,MG,watches_gifts,2,2,78.00,36.46,39.0,2,0,0
2017-07-17,MG,toys,1,1,24.90,12.48,24.9,1,0,0
2017-12-13,PR,cool_stuff,1,1,11.99,15.10,11.99,1,0,0
2018-07-14,SP,construction_tools_lights,2,2,53.89,21.20,26.945,2,0,1
2018-06-10,RJ,cool_stuff,1,1,89.99,18.21,89.99,1,0,0
2017-05-07,RJ,office_furniture,1,1,176.99,45.70,176.99,1,0,0
2018-06-15,PR,furniture_decor,2,2,407.00,51.52,203.5,2,0,0
2018-01-15,DF,furniture_decor,1,1,12.99,14.10,12.99,1,0,0
2017-09-21,RS,furniture_decor,1,1,113.00,17.88,113.0,1,0,0
2018-07-02,RJ,sports_leisure,2,2,179.80,32.75,89.9,2,0,0
2017-11-11,RJ,housewares,1,1,79.00,49.08,79.0,1,0,0
2017-11-14,SC,telephony,1,1,24.99,15.10,24.99,1,0,0
2018-03-27,RS,housewares,1,1,199.00,12.73,199.0,1,0,0
2017-03-30,SP,sports_leisure,2,2,257.90,27.37,128.95,2,0,0
2018-07-12,BA,bed_bath_table,1,1,699.99,162.40,699.99,1,0,0
2017-02-13,RJ,office_furniture,1,1,139.96,46.47,139.96,1,0,0
2018-06-29,DF,watches_gifts,1,1,155.00,19.19,155.0,1,0,0
2017-06-28,MG,telephony,1,1,25.99,15.10,25.99,0,0,0
2018-03-02,PR,toys,1,1,599.90,21.45,599.9,1,0,0
2018-02-03,RJ,home_appliances,1,1,69.90,17.74,69.9,1,0,0
2018-03-26,SP,watches_gifts,4,4,720.90,64.72,180.225,4,0,0
2018-05-31,MG,furniture_decor,1,1,35.00,19.32,35.0,1,0,0
2017-04-21,RS,baby,1,1,59.00,16.11,59.0,1,0,0
2018-05-21,GO,toys,2,3,239.49,69.49,119.745,2,0,0
2018-04-03,MG,audio,2,3,434.64,69.15,217.32,2,0,0
2018-06-26,GO,fashion_bags_accessories,1,1,49.00,15.44,49.0,1,0,0
2018-03-04,MT,computers_accessories,1,2,164.25,51.70,164.25,1,0,0
2017-09-25,RS,furniture_decor,3,5,220.93,80.07,73.64333333333333,3,0,0
2017-12-04,ES,housewares,1,1,58.90,25.25,58.9,1,0,1
2018-07-05,PA,watches_gifts,1,1,539.00,22.68,539.0,1,0,0
2018-04-23,BA,computers_accessories,2,2,299.80,42.96,149.9,2,0,0
2018-01-07,DF,auto,2,2,227.30,41.92,113.65,2,0,0
2018-02-27,BA,health_beauty,2,2,119.48,35.70,59.74,2,0,0
2018-03-31,RS,garden_tools,1,2,199.98,36.56,199.98,1,0,0
2017-08-19,RJ,luggage_accessories,1,1,54.90,15.14,54.9,1,0,0
2018-08-10,SP,sports_leisure,6,6,1123.59,85.53,187.265,6,0,1
2018-06-06,PR,watches_gifts,2,2,338.00,41.96,169.0,2,0,0
2017-07-07,SP,sports_leisure,4,4,739.70,66.54,184.925,3,1,0
2018-07-09,PB,sports_leisure,1,1,99.90,27.47,99.9,1,0,0
2017-06-22,RJ,housewares,1,1,142.00,79.16,142.0,1,0,0
2017-05-05,GO,bed_bath_table,1,1,129.90,18.34,129.9,1,0,0
2018-06-09,SP,drinks,1,1,58.00,7.87,58.0,1,0,0
2018-05-16,PI,bed_bath_table,1,2,179.80,77.76,179.8,1,0,0
2017-08-27,PR,baby,1,1,419.90,57.38,419.9,1,0,0
2018-01-15,SP,baby,2,2,104.68,22.10,52.34,2,0,0
2017-02-22,SP,bed_bath_table,1,1,24.99,11.74,24.99,1,0,0
2017-07-14,RS,sports_leisure,2,3,165.48,47.55,82.74,2,0,0
2017-08-26,PB,furniture_decor,1,2,98.00,54.40,98.0,1,0,1
2017-08-10,MG,health_beauty,2,2,84.72,30.03,42.36,2,0,0
2018-01-15,RS,electronics,1,1,97.90,16.94,97.9,1,0,0
2018-03-16,MG,furniture_living_room,1,1,39.89,15.20,39.89,1,0,0
2017-11-08,SP,auto,1,1,59.90,13.44,59.9,1,0,0
2018-08-16,SP,food_drink,1,1,29.70,18.01,29.7,1,0,0
2018-01-05,TO,housewares,1,1,439.00,71.78,439.0,1,0,0
2018-01-15,SC,computers_accessories,2,2,112.23,30.43,56.115,2,0,0
2018-07-14,BA,computers_accessories,1,1,28.90,23.35,28.9,1,0,0
2018-06-19,GO,watches_gifts,1,2,210.00,47.78,210.0,1,0,0
2018-08-13,RJ,fashion_bags_accessories,1,1,47.30,15.43,47.3,1,0,0
2018-06-04,SP,luggage_accessories,2,2,207.90,75.32,103.95,2,0,0
2017-09-29,SC,stationery,1,1,179.90,16.02,179.9,1,0,0
2018-04-12,DF,books_technical,1,1,39.90,15.23,39.9,1,0,0
2017-02-26,RS,,1,6,53.40,93.90,53.4,1,0,1
2018-08-09,PB,watches_gifts,1,1,146.01,39.99,146.01,1,0,0
2018-01-22,RJ,perfumery,3,3,116.79,44.04,38.93,2,0,0
2018-05-09,MG,telephony,2,2,69.98,30.99,34.99,2,0,0
2017-09-27,SC,bed_bath_table,1,1,113.57,18.04,113.57,1,0,0
2017-10-17,PA,pet_shop,1,1,249.90,87.37,249.9,1,0,0
2017-05-01,SP,toys,1,1,138.80,11.58,138.8,1,0,0
2018-03-13,PE,health_beauty,1,1,149.90,43.11,149.9,1,0,1
2017-07-17,PR,baby,1,1,50.00,17.60,50.0,1,0,0
2017-10-06,ES,luggage_accessories,1,1,92.00,65.45,92.0,1,0,0
2017-09-05,RJ,small_appliances,1,1,93.99,15.42,93.99,1,0,0
2017-02-12,SP,toys,1,1,1699.99,82.56,1699.99,1,0,0
2017-04-14,SP,,1,2,179.98,33.56,179.98,1,0,0
2018-01-22,SC,musical_instruments,1,1,449.00,22.03,449.0,1,0,0
2017-12-08,RS,garden_tools,1,1,59.00,17.66,59.0,1,0,0
2018-05-13,SC,drinks,1,1,58.00,18.29,58.0,1,0,0
2017-03-13,SP,computers_accessories,4,5,535.70,76.10,133.925,4,0,0
2017-06-26,PR,home_construction,1,1,595.00,29.79,595.0,1,0,0
2017-12-05,BA,home_construction,1,2,448.00,172.68,448.0,1,0,0
2017-08-05,SP,sports_leisure,2,2,99.98,22.03,49.99,2,0,0
2017-09-23,RJ,health_beauty,2,2,399.80,32.94,199.9,2,0,0
2017-04-10,CE,sports_leisure,1,1,99.99,25.19,99.99,1,0,1
2017-11-28,MG,health_beauty,5,7,788.60,114.49,157.72,5,0,0
2018-05-18,RS,baby,1,1,109.90,23.35,109.9,1,0,0
2017-10-29,RJ,garden_tools,3,3,179.70,53.01,59.9,3,0,1
2017-06-14,SP,fashion_bags_accessories,1,1,49.00,11.85,49.0,1,0,0
2018-02-09,SP,drinks,1,1,47.49,9.94,47.49,1,0,0
2018-01-05,MG,sports_leisure,2,2,229.70,45.18,114.85,2,0,0
2017-06-14,PR,cool_stuff,2,2,69.40,32.70,34.7,2,0,0
2018-04-26,PR,stationery,1,1,20.90,15.23,20.9,1,0,0
2018-03-01,MG,market_place,1,1,249.90,16.50,249.9,1,0,0
2018-03-24,RS,sports_leisure,1,1,46.90,15.23,46.9,1,0,0
2017-05-26,DF,bed_bath_table,1,1,15.90,15.10,15.9,1,0,0
2017-06-30,RJ,consoles_games,1,1,8.99,15.10,8.99,1,0,0
2018-07-24,DF,bed_bath_table,1,2,69.10,37.79,69.1,1,0,0
2017-12-15,MG,telephony,3,3,153.78,46.60,51.26,3,0,0
2018-04-19,MG,health_beauty,2,2,134.00,46.20,67.0,2,0,0
2017-06-27,BA,bed_bath_table,1,1,199.90,28.78,199.9,1,0,0
2018-01-13,RN,watches_gifts,1,1,108.00,23.08,108.0,0,0,0
2018-05-05,CE,consoles_games,1,1,149.99,39.10,149.99,1,0,0
2018-06-08,BA,telephony,2,2,49.99,44.12,24.995,2,0,0
2017-02-02,RJ,audio,1,1,29.90,14.11,29.9,1,0,0
2018-03-01,DF,stationery,1,1,229.90,17.86,229.9,1,0,0
2018-08-23,SP,luggage_accessories,3,3,215.74,44.38,71.91333333333334,3,0,0
2018-04-12,ES,construction_tools_lights,1,1,230.00,54.42,230.0,1,0,0
2018-01-16,SP,construction_tools_safety,1,1,379.94,16.41,379.94,1,0,0
2018-05-11,MG,food,1,1,49.00,15.23,49.0,1,0,0
2018-03-29,SC,electronics,1,1,12.90,18.23,12.9,1,0,0
2017-12-19,TO,watches_gifts,1,1,238.00,26.95,238.0,1,0,0
2018-02-03,RS,garden_tools,1,1,49.90,17.60,49.9,1,0,0
2018-08-09,RN,telephony,1,1,29.99,22.93,29.99,1,0,0
2018-01-05,RJ,perfumery,2,2,219.80,18.87,109.9,2,0,0
2018-06-28,SC,home_appliances_2,1,1,199.00,24.61,199.0,1,0,0
2018-08-01,RJ,stationery,1,1,129.90,27.89,129.9,1,0,0
2017-06-03,SP,computers_accessories,4,4,469.79,60.63,117.4475,4,0,0
2017-10-22,BA,fashion_shoes,1,1,199.70,20.64,199.7,1,0,0
2017-05-12,SE,toys,1,1,66.99,38.02,66.99,1,0,0
2017-09-18,SP,books_imported,1,2,166.00,18.88,166.0,1,0,0
2018-06-05,RJ,christmas_supplies,1,2,63.56,36.46,63.56,1,0,0
2017-05-30,RJ,furniture_decor,2,2,189.08,33.33,94.54,2,0,0
2017-01-21,SP,electronics,1,1,11.50,10.96,11.5,1,0,0
2018-08-07,SP,office_furniture,1,1,139.98,18.75,139.98,1,0,0
2018-05-30,SP,watches_gifts,3,3,444.80,37.30,148.26666666666668,3,0,0
2018-04-30,RJ,garden_tools,2,2,232.90,36.36,116.45,2,0,0
2017-03-15,MG,garden_tools,1,2,139.80,62.46,139.8,1,0,0
2018-02-21,MG,bed_bath_table,1,1,52.90,17.62,52.9,1,0,0
2017-02-14,GO,telephony,1,1,29.99,17.78,29.99,1,0,0
2017-05-23,PA,luggage_accessories,1,1,102.90,36.04,102.9,1,0,0
2018-06-20,SP,cool_stuff,1,1,100.00,25.05,100.0,1,0,0
2018-07-29,SP,musical_instruments,1,1,89.99,38.43,89.99,1,0,0
2016-10-10,RJ,housewares,1,1,32.99,15.56,32.99,1,0,0
2018-02-03,MG,bed_bath_table,3,3,302.78,49.88,100.92666666666666,3,0,1
2018-08-14,PE,consoles_games,1,1,107.00,39.02,107.0,1,0,0
2018-01-27,DF,bed_bath_table,1,1,199.90,21.89,199.9,1,0,0
2017-11-23,BA,sports_leisure,1,2,319.80,45.98,319.8,1,0,0
2018-01-26,PR,auto,1,1,45.49,15.10,45.49,1,0,0
2017-08-17,MG,auto,2,2,174.80,29.70,87.4,2,0,1
2017-05-02,PR,,2,2,268.99,43.15,134.495,2,0,0
2017-07-22,MT,consoles_games,1,1,120.00,17.28,120.0,1,0,0
2017-12-18,RS,auto,1,1,32.90,17.60,32.9,1,0,0
2018-04-17,SP,audio,1,1,14.90,7.39,14.9,1,0,0
2017-03-11,RJ,telephony,2,2,61.89,28.63,30.945,2,0,0
2018-08-20,PR,audio,1,1,127.00,18.99,127.0,1,0,0
2018-01-23,MG,sports_leisure,5,6,492.88,95.88,98.576,5,0,1
2017-01-31,RJ,baby,1,1,349.99,26.90,349.99,1,0,0
2017-09-04,PE,toys,1,1,79.90,20.96,79.9,1,0,0
2017-07-27,MG,health_beauty,1,1,439.00,62.08,439.0,1,0,0
2018-05-21,MG,home_appliances,2,2,105.90,37.76,52.95,2,0,0
2017-08-16,MA,bed_bath_table,1,1,99.90,38.25,99.9,1,0,0
2017-06-27,MG,sports_leisure,2,2,76.89,41.74,38.445,2,0,0
2017-05-30,SP,luggage_accessories,1,1,75.90,16.29,75.9,1,0,0
2018-04-22,RS,garden_tools,1,1,53.90,0.00,53.9,1,0,0
2018-03-21,MG,consoles_games,1,1,674.90,20.69,674.9,1,0,0
2018-02-17,PR,,1,1,49.77,14.10,49.77,1,0,0
2018-08-06,DF,telephony,1,2,340.00,42.92,340.0,1,0,0
2017-12-01,MG,drinks,1,1,623.00,20.84,623.0,1,0,0
2018-02-07,PE,health_beauty,1,2,150.00,33.94,150.0,1,0,0
2017-03-12,SP,computers_accessories,1,1,19.90,14.52,19.9,1,0,0
2018-04-18,MG,auto,1,1,143.80,25.82,143.8,1,0,0
2017-07-26,RS,office_furniture,1,1,159.94,38.96,159.94,1,0,0
2018-05-09,BA,furniture_decor,1,2,499.00,169.19,499.0,1,0,0
2016-10-04,RJ,sports_leisure,1,1,399.00,48.49,399.0,1,0,0
2018-05-15,RJ,baby,1,1,119.90,70.54,119.9,1,0,0
2018-08-15,RS,perfumery,2,2,165.20,34.36,82.6,2,0,0
2017-12-07,RS,bed_bath_table,3,4,452.70,72.17,150.9,3,0,0
2018-04-13,ES,toys,1,1,69.90,19.46,69.9,1,0,0
2017-10-24,SP,consoles_games,1,1,319.00,10.98,319.0,1,0,0
2017-11-14,SP,cool_stuff,1,1,59.90,11.92,59.9,1,0,0
2017-10-01,PR,furniture_decor,1,1,68.90,19.72,68.9,1,0,0
2018-01-24,PA,furniture_decor,3,4,616.69,268.37,205.56333333333336,2,1,1
2017-09-24,MA,bed_bath_table,1,1,61.80,35.75,61.8,1,0,0
2018-02-26,DF,watches_gifts,1,1,145.00,15.76,145.0,1,0,1
2017-09-26,RJ,computers_accessories,1,1,150.00,16.81,150.0,1,0,0
2018-01-29,SP,toys,3,3,235.88,31.61,78.62666666666667,3,0,0
2017-11-25,MG,construction_tools_construction,2,2,239.91,48.73,119.955,2,0,0
2017-11-26,SC,,1,1,122.99,14.61,122.99,1,0,0
2017-04-06,SP,garden_tools,1,1,469.90,51.81,469.9,1,0,0
2017-11-14,MA,food_drink,1,1,65.00,38.00,65.0,1,0,1
2018-07-04,MG,fashion_bags_accessories,1,1,96.80,14.98,96.8,1,0,0
2018-05-31,PE,fashion_bags_accessories,1,1,39.90,19.04,39.9,1,0,0
2017-12-01,PR,watches_gifts,1,1,369.00,17.33,369.0,1,0,0
2018-08-05,PE,health_beauty,2,2,617.57,103.49,308.785,2,0,0
2017-06-27,RS,telephony,1,1,17.00,15.10,17.0,1,0,0
2017-05-11,SP,office_furniture,2,2,259.98,49.59,129.99,2,0,0
2018-03-11,BA,bed_bath_table,2,2,102.89,40.55,51.445,2,0,1
2018-01-04,BA,stationery,1,1,120.00,18.41,120.0,1,0,0
2018-06-08,PR,stationery,1,1,169.00,19.06,169.0,1,0,0
2017-09-07,MG,cool_stuff,1,1,610.00,37.54,610.0,1,0,0
2018-03-16,SP,garden_tools,3,3,223.50,82.87,74.5,3,0,0
2018-02-20,SC,signaling_and_security,1,4,64.00,60.40,64.0,1,0,0
2018-04-14,SC,stationery,1,1,120.00,19.81,120.0,1,0,0
2017-10-05,DF,computers_accessories,1,1,35.00,15.10,35.0,1,0,0
2018-02-10,SC,sports_leisure,1,1,1199.00,134.25,1199.0,1,0,0
2018-04-24,PE,sports_leisure,1,1,139.00,32.77,139.0,1,0,0
2017-08-05,RS,furniture_decor,1,2,80.36,30.20,80.36,1,0,0
2017-08-22,ES,fashion_bags_accessories,1,1,29.99,34.15,29.99,1,0,0
