order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,discount_amount,cost_amount
ORD-000246-02,ORD-000246,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000246-03,ORD-000246,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000247-01,ORD-000247,PROD-0007,3,279.9,154.0,839.7,125.95,462.0
ORD-000247-02,ORD-000247,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000247-03,ORD-000247,PROD-0010,1,219.9,93.0,219.9,32.98,93.0
ORD-000248-01,ORD-000248,PROD-0008,3,399.9,238.0,1199.7,119.97,714.0
ORD-000248-02,ORD-000248,PROD-0006,2,189.9,91.0,379.8,37.98,182.0
ORD-000248-03,ORD-000248,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000249-01,ORD-000249,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000249-02,ORD-000249,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000249-03,ORD-000249,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000249-04,ORD-000249,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000250-01,ORD-000250,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000250-02,ORD-000250,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000250-03,ORD-000250,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000250-04,ORD-000250,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000251-01,ORD-000251,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000251-02,ORD-000251,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000251-03,ORD-000251,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000251-04,ORD-000251,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000252-01,ORD-000252,PROD-0001,1,59.9,24.5,59.9,3.0,24.5
ORD-000252-02,ORD-000252,PROD-0012,2,259.9,137.0,519.8,25.99,274.0
ORD-000252-03,ORD-000252,PROD-0009,2,44.9,17.0,89.8,4.49,34.0
ORD-000253-01,ORD-000253,PROD-0009,2,44.9,17.0,89.8,8.98,34.0
ORD-000254-01,ORD-000254,PROD-0005,2,349.9,221.0,699.8,34.99,442.0
ORD-000254-02,ORD-000254,PROD-0002,3,149.9,72.0,449.7,22.49,216.0
ORD-000255-01,ORD-000255,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000255-02,ORD-000255,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000256-01,ORD-000256,PROD-0005,2,349.9,221.0,699.8,69.98,442.0
ORD-000257-01,ORD-000257,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000257-02,ORD-000257,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000257-03,ORD-000257,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000257-04,ORD-000257,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000258-01,ORD-000258,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000258-02,ORD-000258,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000259-01,ORD-000259,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000260-01,ORD-000260,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000260-02,ORD-000260,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000261-01,ORD-000261,PROD-0006,1,189.9,91.0,189.9,28.48,91.0
ORD-000261-02,ORD-000261,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000262-01,ORD-000262,PROD-0003,2,229.9,118.0,459.8,68.97,236.0
ORD-000263-01,ORD-000263,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000263-02,ORD-000263,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000263-03,ORD-000263,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000264-01,ORD-000264,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000264-02,ORD-000264,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000265-01,ORD-000265,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000265-02,ORD-000265,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000265-03,ORD-000265,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000266-01,ORD-000266,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000266-02,ORD-000266,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000266-03,ORD-000266,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000267-01,ORD-000267,PROD-0009,1,44.9,17.0,44.9,6.73,17.0
ORD-000267-02,ORD-000267,PROD-0010,2,219.9,93.0,439.8,65.97,186.0
ORD-000267-03,ORD-000267,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000267-04,ORD-000267,PROD-0005,3,349.9,221.0,1049.7,157.45,663.0
ORD-000268-01,ORD-000268,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000268-02,ORD-000268,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000268-03,ORD-000268,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000268-04,ORD-000268,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000269-01,ORD-000269,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000269-02,ORD-000269,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000270-01,ORD-000270,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000270-02,ORD-000270,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000271-01,ORD-000271,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000271-02,ORD-000271,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000271-03,ORD-000271,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000271-04,ORD-000271,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000272-01,ORD-000272,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000272-02,ORD-000272,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000273-01,ORD-000273,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000273-02,ORD-000273,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000274-01,ORD-000274,PROD-0010,3,219.9,93.0,659.7,32.99,279.0
ORD-000275-01,ORD-000275,PROD-0004,3,99.9,43.0,299.7,14.99,129.0
ORD-000276-01,ORD-000276,PROD-0003,3,229.9,118.0,689.7,68.97,354.0
ORD-000276-02,ORD-000276,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000277-01,ORD-000277,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000278-01,ORD-000278,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000278-02,ORD-000278,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000278-03,ORD-000278,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000278-04,ORD-000278,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000279-01,ORD-000279,PROD-0002,3,149.9,72.0,449.7,67.45,216.0
ORD-000280-01,ORD-000280,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000280-02,ORD-000280,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000280-03,ORD-000280,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000281-01,ORD-000281,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000281-02,ORD-000281,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000282-01,ORD-000282,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000282-02,ORD-000282,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000282-03,ORD-000282,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000283-01,ORD-000283,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000284-01,ORD-000284,PROD-0009,3,44.9,17.0,134.7,6.73,51.0
ORD-000284-02,ORD-000284,PROD-0002,3,149.9,72.0,449.7,22.49,216.0
ORD-000284-03,ORD-000284,PROD-0006,1,189.9,91.0,189.9,9.5,91.0
ORD-000284-04,ORD-000284,PROD-0008,1,399.9,238.0,399.9,20.0,238.0
ORD-000285-01,ORD-000285,PROD-0001,3,59.9,24.5,179.7,8.98,73.5
ORD-000285-02,ORD-000285,PROD-0006,2,189.9,91.0,379.8,18.99,182.0
ORD-000286-01,ORD-000286,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000286-02,ORD-000286,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000286-03,ORD-000286,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000287-01,ORD-000287,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000287-02,ORD-000287,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000287-03,ORD-000287,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000288-01,ORD-000288,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000288-02,ORD-000288,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000289-01,ORD-000289,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000289-02,ORD-000289,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000289-03,ORD-000289,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000289-04,ORD-000289,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000290-01,ORD-000290,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000291-01,ORD-000291,PROD-0004,1,99.9,43.0,99.9,5.0,43.0
ORD-000291-02,ORD-000291,PROD-0012,2,259.9,137.0,519.8,25.99,274.0
ORD-000292-01,ORD-000292,PROD-0008,2,399.9,238.0,799.8,79.98,476.0
ORD-000292-02,ORD-000292,PROD-0004,1,99.9,43.0,99.9,9.99,43.0
ORD-000292-03,ORD-000292,PROD-0007,3,279.9,154.0,839.7,83.97,462.0
ORD-000293-01,ORD-000293,PROD-0009,1,44.9,17.0,44.9,6.73,17.0
ORD-000294-01,ORD-000294,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000295-01,ORD-000295,PROD-0008,2,399.9,238.0,799.8,119.97,476.0
ORD-000295-02,ORD-000295,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000296-01,ORD-000296,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000296-02,ORD-000296,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000297-01,ORD-000297,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000297-02,ORD-000297,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000297-03,ORD-000297,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000297-04,ORD-000297,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000298-01,ORD-000298,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000298-02,ORD-000298,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000298-03,ORD-000298,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000299-01,ORD-000299,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000299-02,ORD-000299,PROD-0012,2,259.9,137.0,519.8,51.98,274.0
ORD-000299-03,ORD-000299,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000299-04,ORD-000299,PROD-0008,1,399.9,238.0,399.9,39.99,238.0
ORD-000300-01,ORD-000300,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000301-01,ORD-000301,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000301-02,ORD-000301,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000301-03,ORD-000301,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000302-01,ORD-000302,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000303-01,ORD-000303,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000304-01,ORD-000304,PROD-0003,2,229.9,118.0,459.8,45.98,236.0
ORD-000304-02,ORD-000304,PROD-0010,3,219.9,93.0,659.7,65.97,279.0
ORD-000304-03,ORD-000304,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000305-01,ORD-000305,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000306-01,ORD-000306,PROD-0012,2,259.9,137.0,519.8,77.97,274.0
ORD-000306-02,ORD-000306,PROD-0005,1,349.9,221.0,349.9,52.48,221.0
ORD-000307-01,ORD-000307,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000308-01,ORD-000308,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000308-02,ORD-000308,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000308-03,ORD-000308,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000309-01,ORD-000309,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000309-02,ORD-000309,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000309-03,ORD-000309,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000310-01,ORD-000310,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000310-02,ORD-000310,PROD-0008,2,399.9,238.0,799.8,119.97,476.0
ORD-000310-03,ORD-000310,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000310-04,ORD-000310,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000311-01,ORD-000311,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000311-02,ORD-000311,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000312-01,ORD-000312,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000312-02,ORD-000312,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000312-03,ORD-000312,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000312-04,ORD-000312,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000313-01,ORD-000313,PROD-0006,1,189.9,91.0,189.9,18.99,91.0
ORD-000313-02,ORD-000313,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000314-01,ORD-000314,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000315-01,ORD-000315,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000315-02,ORD-000315,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000315-03,ORD-000315,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000316-01,ORD-000316,PROD-0010,1,219.9,93.0,219.9,11.0,93.0
ORD-000316-02,ORD-000316,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000316-03,ORD-000316,PROD-0005,3,349.9,221.0,1049.7,52.48,663.0
ORD-000316-04,ORD-000316,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000317-01,ORD-000317,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000317-02,ORD-000317,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000317-03,ORD-000317,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000317-04,ORD-000317,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000318-01,ORD-000318,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000318-02,ORD-000318,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000318-03,ORD-000318,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000318-04,ORD-000318,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000319-01,ORD-000319,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000319-02,ORD-000319,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000320-01,ORD-000320,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000321-01,ORD-000321,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000321-02,ORD-000321,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000321-03,ORD-000321,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000321-04,ORD-000321,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000322-01,ORD-000322,PROD-0004,3,99.9,43.0,299.7,29.97,129.0
ORD-000322-02,ORD-000322,PROD-0012,3,259.9,137.0,779.7,77.97,411.0
ORD-000322-03,ORD-000322,PROD-0006,2,189.9,91.0,379.8,37.98,182.0
ORD-000322-04,ORD-000322,PROD-0005,2,349.9,221.0,699.8,69.98,442.0
ORD-000323-01,ORD-000323,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000324-01,ORD-000324,PROD-0007,1,279.9,154.0,279.9,41.98,154.0
ORD-000324-02,ORD-000324,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000324-03,ORD-000324,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000324-04,ORD-000324,PROD-0009,2,44.9,17.0,89.8,13.47,34.0
ORD-000325-01,ORD-000325,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000326-01,ORD-000326,PROD-0010,2,219.9,93.0,439.8,21.99,186.0
ORD-000326-02,ORD-000326,PROD-0003,3,229.9,118.0,689.7,34.49,354.0
ORD-000326-03,ORD-000326,PROD-0008,2,399.9,238.0,799.8,39.99,476.0
ORD-000326-04,ORD-000326,PROD-0009,2,44.9,17.0,89.8,4.49,34.0
ORD-000327-01,ORD-000327,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000327-02,ORD-000327,PROD-0012,3,259.9,137.0,779.7,77.97,411.0
ORD-000327-03,ORD-000327,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000328-01,ORD-000328,PROD-0004,2,99.9,43.0,199.8,9.99,86.0
ORD-000329-01,ORD-000329,PROD-0010,2,219.9,93.0,439.8,21.99,186.0
ORD-000329-02,ORD-000329,PROD-0006,2,189.9,91.0,379.8,18.99,182.0
ORD-000329-03,ORD-000329,PROD-0007,1,279.9,154.0,279.9,13.99,154.0
ORD-000329-04,ORD-000329,PROD-0011,1,179.9,82.0,179.9,9.0,82.0
ORD-000330-01,ORD-000330,PROD-0012,2,259.9,137.0,519.8,51.98,274.0
ORD-000330-02,ORD-000330,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000330-03,ORD-000330,PROD-0001,1,59.9,24.5,59.9,5.99,24.5
ORD-000331-01,ORD-000331,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000331-02,ORD-000331,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000332-01,ORD-000332,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000332-02,ORD-000332,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000333-01,ORD-000333,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000333-02,ORD-000333,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000333-03,ORD-000333,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000333-04,ORD-000333,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000334-01,ORD-000334,PROD-0009,1,44.9,17.0,44.9,2.25,17.0
ORD-000334-02,ORD-000334,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000334-03,ORD-000334,PROD-0001,3,59.9,24.5,179.7,8.98,73.5
ORD-000335-01,ORD-000335,PROD-0011,3,179.9,82.0,539.7,80.95,246.0
ORD-000335-02,ORD-000335,PROD-0004,2,99.9,43.0,199.8,29.97,86.0
ORD-000335-03,ORD-000335,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000335-04,ORD-000335,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000336-01,ORD-000336,PROD-0006,1,189.9,91.0,189.9,18.99,91.0
ORD-000336-02,ORD-000336,PROD-0004,1,99.9,43.0,99.9,9.99,43.0
ORD-000336-03,ORD-000336,PROD-0005,1,349.9,221.0,349.9,34.99,221.0
ORD-000336-04,ORD-000336,PROD-0010,3,219.9,93.0,659.7,65.97,279.0
ORD-000337-01,ORD-000337,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000337-02,ORD-000337,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000338-01,ORD-000338,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000338-02,ORD-000338,PROD-0003,1,229.9,118.0,229.9,34.48,118.0
ORD-000338-03,ORD-000338,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000339-01,ORD-000339,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000339-02,ORD-000339,PROD-0003,3,229.9,118.0,689.7,68.97,354.0
ORD-000339-03,ORD-000339,PROD-0009,3,44.9,17.0,134.7,13.47,51.0
ORD-000339-04,ORD-000339,PROD-0007,1,279.9,154.0,279.9,27.99,154.0
ORD-000340-01,ORD-000340,PROD-0003,3,229.9,118.0,689.7,34.49,354.0
ORD-000340-02,ORD-000340,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000340-03,ORD-000340,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000340-04,ORD-000340,PROD-0010,1,219.9,93.0,219.9,11.0,93.0
ORD-000341-01,ORD-000341,PROD-0009,1,44.9,17.0,44.9,2.25,17.0
ORD-000342-01,ORD-000342,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000343-01,ORD-000343,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000343-02,ORD-000343,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000343-03,ORD-000343,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000343-04,ORD-000343,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000344-01,ORD-000344,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000344-02,ORD-000344,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000344-03,ORD-000344,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000345-01,ORD-000345,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000345-02,ORD-000345,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000346-01,ORD-000346,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000346-02,ORD-000346,PROD-0001,1,59.9,24.5,59.9,8.98,24.5
ORD-000347-01,ORD-000347,PROD-0007,3,279.9,154.0,839.7,83.97,462.0
ORD-000347-02,ORD-000347,PROD-0006,3,189.9,91.0,569.7,56.97,273.0
ORD-000348-01,ORD-000348,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000349-01,ORD-000349,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000349-02,ORD-000349,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000349-03,ORD-000349,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000349-04,ORD-000349,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000350-01,ORD-000350,PROD-0011,3,179.9,82.0,539.7,80.95,246.0
ORD-000350-02,ORD-000350,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000351-01,ORD-000351,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000351-02,ORD-000351,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000351-03,ORD-000351,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000352-01,ORD-000352,PROD-0001,1,59.9,24.5,59.9,8.98,24.5
ORD-000352-02,ORD-000352,PROD-0004,3,99.9,43.0,299.7,44.96,129.0
ORD-000352-03,ORD-000352,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000353-01,ORD-000353,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000353-02,ORD-000353,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000353-03,ORD-000353,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000353-04,ORD-000353,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000354-01,ORD-000354,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000354-02,ORD-000354,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000354-03,ORD-000354,PROD-0006,1,189.9,91.0,189.9,28.48,91.0
ORD-000355-01,ORD-000355,PROD-0003,2,229.9,118.0,459.8,22.99,236.0
ORD-000355-02,ORD-000355,PROD-0007,3,279.9,154.0,839.7,41.98,462.0
ORD-000355-03,ORD-000355,PROD-0006,1,189.9,91.0,189.9,9.5,91.0
ORD-000355-04,ORD-000355,PROD-0012,3,259.9,137.0,779.7,38.98,411.0
ORD-000356-01,ORD-000356,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000356-02,ORD-000356,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000356-03,ORD-000356,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000356-04,ORD-000356,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000357-01,ORD-000357,PROD-0005,1,349.9,221.0,349.9,34.99,221.0
ORD-000357-02,ORD-000357,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000357-03,ORD-000357,PROD-0007,2,279.9,154.0,559.8,55.98,308.0
ORD-000357-04,ORD-000357,PROD-0004,3,99.9,43.0,299.7,29.97,129.0
ORD-000358-01,ORD-000358,PROD-0008,1,399.9,238.0,399.9,39.99,238.0
ORD-000358-02,ORD-000358,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000358-03,ORD-000358,PROD-0012,3,259.9,137.0,779.7,77.97,411.0
ORD-000358-04,ORD-000358,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000359-01,ORD-000359,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000359-02,ORD-000359,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000359-03,ORD-000359,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000360-01,ORD-000360,PROD-0007,3,279.9,154.0,839.7,125.95,462.0
ORD-000361-01,ORD-000361,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000362-01,ORD-000362,PROD-0006,3,189.9,91.0,569.7,28.49,273.0
ORD-000362-02,ORD-000362,PROD-0003,1,229.9,118.0,229.9,11.5,118.0
ORD-000362-03,ORD-000362,PROD-0009,3,44.9,17.0,134.7,6.73,51.0
ORD-000363-01,ORD-000363,PROD-0012,2,259.9,137.0,519.8,51.98,274.0
ORD-000363-02,ORD-000363,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000364-01,ORD-000364,PROD-0008,3,399.9,238.0,1199.7,59.98,714.0
ORD-000365-01,ORD-000365,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000365-02,ORD-000365,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000365-03,ORD-000365,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000365-04,ORD-000365,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
